championship_name,event,round_name,player_a,player_a_country,score_a,player_b,player_b_country,score_b,winner,winner_country
World Archery Championship 2025,Recurve Men,Elimination Round,Gantugs Jantsan / Otgonbold Baatarkhuyag / Dashnamjil Dorjsuren,Mongolia,2,Mete Gazoz / Berkim Tumer / Berkay Akkoyun,Türkiye,6,Mete Gazoz / Berkim Tumer / Berkay Akkoyun,Türkiye
World Archery Championship 2025,Recurve Men,Elimination Round,Dhiraj Bommadevara / Neeraj Chauhan / Rahul Rahul,India,4,Christian Brendstrup Christensen / Rasmus Christensen / Anders Vind Dalsgaard,Denmark,5,Christian Brendstrup Christensen / Rasmus Christensen / Anders Vind Dalsgaard,Denmark
World Archery Championship 2025,Recurve Men,Elimination Round,BYE,,0,Thomas Chirault / Baptiste Addis / Jean-Charles Valladont,France,0,Thomas Chirault / Baptiste Addis / Jean-Charles Valladont,France
World Archery Championship 2025,Recurve Men,Elimination Round,Yu-Yang Su / Hsiang-Hui Cheng / Chih-Chun Tang,Chinese Taipei,0,BYE,,0,Yu-Yang Su / Hsiang-Hui Cheng / Chih-Chun Tang,Chinese Taipei
World Archery Championship 2025,Recurve Men,Elimination Round,Marcus Yiu / Jai Crawley / Ryan Tyack,Australia,1,Moritz Wieser / Jonathan Vetter / Mathias Kramer,Germany,5,Moritz Wieser / Jonathan Vetter / Mathias Kramer,Germany
World Archery Championship 2025,Recurve Men,Elimination Round,Eric Peters / Brian Maxwell / Aaron Cox,Canada,4,Tom Hall / Patrick Huston / Conor Hall,Great Britain,5,Tom Hall / Patrick Huston / Conor Hall,Great Britain
World Archery Championship 2025,Recurve Men,Elimination Round,BYE,,0,Yuki Kawata / Tetsuya Aoshima / Junya Nakanishi,Japan,0,Yuki Kawata / Tetsuya Aoshima / Junya Nakanishi,Japan
World Archery Championship 2025,Recurve Men,Elimination Round,Federico Musolesi / Matteo Borsani / Mauro Nespoli,Italy,0,BYE,,0,Federico Musolesi / Matteo Borsani / Mauro Nespoli,Italy
World Archery Championship 2025,Recurve Men,Elimination Round,Santiago Arcila / Jorge Enriquez / Andrés Hernandez,Colombia,3,Pablo Acha / Andres Temiño Mediel / Javier Mérida González,Spain,5,Pablo Acha / Andres Temiño Mediel / Javier Mérida González,Spain
World Archery Championship 2025,Recurve Men,Elimination Round,Arif Pangestu / Ahmad Khoirul Baasith / Riau Ega Agata Salsabilla,Indonesia,6,Ram Krishna Saha / Abdur Rahman Alif / Md Rakib Mia,Bangladesh,2,Arif Pangestu / Ahmad Khoirul Baasith / Riau Ega Agata Salsabilla,Indonesia
World Archery Championship 2025,Recurve Men,Elimination Round,BYE,,0,Trenton Cowles / Christian Stoddard / Brady Ellison,United States of America,0,Trenton Cowles / Christian Stoddard / Brady Ellison,United States of America
World Archery Championship 2025,Recurve Men,Elimination Round,Oleksii Hunbin / Vladyslav Lisniak / Artem Ovchynnikov,Ukraine,0,BYE,,0,Oleksii Hunbin / Vladyslav Lisniak / Artem Ovchynnikov,Ukraine
World Archery Championship 2025,Recurve Men,Elimination Round,Loc Hoang Van / Quoc Phong Le / Minh Duc Nguyen,Vietnam,3,Marcus D’Almeida / Matheus Zwick Ely / Matheus Gomes,Brazil,5,Marcus D’Almeida / Matheus Zwick Ely / Matheus Gomes,Brazil
World Archery Championship 2025,Recurve Men,Elimination Round,Carlos Rojas / Jesus Flores / Matias Grande,Mexico,4,Dastan Karimov / Ilfat Abdullin / Ivan Bercha,Kazakhstan,5,Dastan Karimov / Ilfat Abdullin / Ivan Bercha,Kazakhstan
World Archery Championship 2025,Recurve Men,Elimination Round,BYE,,0,Yan Wang / Zhongyuan Li / Wenchao Kao,People's Republic of China,0,Yan Wang / Zhongyuan Li / Wenchao Kao,People's Republic of China
World Archery Championship 2025,Recurve Women,Gold Medal Match,Yi-Ching Chiu / Hsin-tzu Hsu / Cai Xuan Li,Chinese Taipei,6,Tomomi Sugimoto / Ruka Uehara / Nanami Asakuno,Japan,0,Yi-Ching Chiu / Hsin-tzu Hsu / Cai Xuan Li,Chinese Taipei
World Archery Championship 2025,Recurve Women,Bronze Medal Match,Chaeyoung Kang / San An / Sihyeon Lim,Republic of Korea,5,Ankita Bhakat / Gatha Anandrao Khadake / Deepika Kumari,India,3,Chaeyoung Kang / San An / Sihyeon Lim,Republic of Korea
World Archery Championship 2025,Recurve Women,Final,Chaeyoung Kang / San An / Sihyeon Lim,Republic of Korea,4,Yi-Ching Chiu / Hsin-tzu Hsu / Cai Xuan Li,Chinese Taipei,5,Yi-Ching Chiu / Hsin-tzu Hsu / Cai Xuan Li,Chinese Taipei
World Archery Championship 2025,Recurve Women,Final,Ankita Bhakat / Gatha Anandrao Khadake / Deepika Kumari,India,2,Tomomi Sugimoto / Ruka Uehara / Nanami Asakuno,Japan,6,Tomomi Sugimoto / Ruka Uehara / Nanami Asakuno,Japan
World Archery Championship 2025,Recurve Women,Semifinal,Chaeyoung Kang / San An / Sihyeon Lim,Republic of Korea,6,Loredana Spera / Chiara Rebagliati / Roberta Di Francesco,Italy,2,Chaeyoung Kang / San An / Sihyeon Lim,Republic of Korea
World Archery Championship 2025,Recurve Women,Semifinal,Yi-Ching Chiu / Hsin-tzu Hsu / Cai Xuan Li,Chinese Taipei,5,Catalina Gnoriega / Casey Kaufhold / Jennifer Mucino,United States of America,4,Yi-Ching Chiu / Hsin-tzu Hsu / Cai Xuan Li,Chinese Taipei
World Archery Championship 2025,Recurve Women,Semifinal,Ankita Bhakat / Gatha Anandrao Khadake / Deepika Kumari,India,6,Fatma Marasli / Elif Gokkir / Dunya Yenihayat,Türkiye,2,Ankita Bhakat / Gatha Anandrao Khadake / Deepika Kumari,India
World Archery Championship 2025,Recurve Women,Semifinal,Tomomi Sugimoto / Ruka Uehara / Nanami Asakuno,Japan,5,Jiaman Li / Jingyi Zhu / Yuwei Huang,People's Republic of China,1,Tomomi Sugimoto / Ruka Uehara / Nanami Asakuno,Japan
World Archery Championship 2025,Recurve Women,Quarterfinal,Chaeyoung Kang / San An / Sihyeon Lim,Republic of Korea,6,Thi Mai Hoang / Huyen Diep Trieu / Thi Dao Loc,Vietnam,2,Chaeyoung Kang / San An / Sihyeon Lim,Republic of Korea
World Archery Championship 2025,Recurve Women,Quarterfinal,Victoria Sebastian / Lisa Barbelin / Amélie Cordeau,France,3,Loredana Spera / Chiara Rebagliati / Roberta Di Francesco,Italy,5,Loredana Spera / Chiara Rebagliati / Roberta Di Francesco,Italy
World Archery Championship 2025,Recurve Women,Quarterfinal,Yi-Ching Chiu / Hsin-tzu Hsu / Cai Xuan Li,Chinese Taipei,5,Michelle Kroppen / Elina Idensen / Katharina Bauer,Germany,4,Yi-Ching Chiu / Hsin-tzu Hsu / Cai Xuan Li,Chinese Taipei
World Archery Championship 2025,Recurve Women,Quarterfinal,Diana Tursunbek / Samira Zhumagulova / Alexandra Zemlyanova,Kazakhstan,0,Catalina Gnoriega / Casey Kaufhold / Jennifer Mucino,United States of America,6,Catalina Gnoriega / Casey Kaufhold / Jennifer Mucino,United States of America
World Archery Championship 2025,Recurve Women,Quarterfinal,Ankita Bhakat / Gatha Anandrao Khadake / Deepika Kumari,India,5,Zana Pintaric / Urska Cavic / Ana Umer,Slovenia,1,Ankita Bhakat / Gatha Anandrao Khadake / Deepika Kumari,India
World Archery Championship 2025,Recurve Women,Quarterfinal,Olha Chebotarenko / Veronika Marchenko / Anastasia Pavlova,Ukraine,1,Fatma Marasli / Elif Gokkir / Dunya Yenihayat,Türkiye,5,Fatma Marasli / Elif Gokkir / Dunya Yenihayat,Türkiye
World Archery Championship 2025,Recurve Women,Quarterfinal,Elia Canales / Lucia Ibáñez Romero / Irati Unamunzaga Altuna,Spain,3,Tomomi Sugimoto / Ruka Uehara / Nanami Asakuno,Japan,5,Tomomi Sugimoto / Ruka Uehara / Nanami Asakuno,Japan
World Archery Championship 2025,Recurve Women,Quarterfinal,Laura van der Winkel / Quinty Roeffen / Fleur Van de Ven,Netherlands,2,Jiaman Li / Jingyi Zhu / Yuwei Huang,People's Republic of China,6,Jiaman Li / Jingyi Zhu / Yuwei Huang,People's Republic of China
World Archery Championship 2025,Recurve Women,Elimination Round,Chaeyoung Kang / San An / Sihyeon Lim,Republic of Korea,0,BYE,,0,Chaeyoung Kang / San An / Sihyeon Lim,Republic of Korea
World Archery Championship 2025,Recurve Women,Elimination Round,Thi Mai Hoang / Huyen Diep Trieu / Thi Dao Loc,Vietnam,5,Valentina Vazquez / Karime Montoya Alfaro / Alejandra Valencia,Mexico,3,Thi Mai Hoang / Huyen Diep Trieu / Thi Dao Loc,Vietnam
World Archery Championship 2025,Recurve Women,Elimination Round,Victoria Sebastian / Lisa Barbelin / Amélie Cordeau,France,6,Karina Kozłowska / Wioleta Myszor / Natalia Lesniak,Poland,0,Victoria Sebastian / Lisa Barbelin / Amélie Cordeau,France
World Archery Championship 2025,Recurve Women,Elimination Round,BYE,,0,Loredana Spera / Chiara Rebagliati / Roberta Di Francesco,Italy,0,Loredana Spera / Chiara Rebagliati / Roberta Di Francesco,Italy
World Archery Championship 2025,Recurve Women,Elimination Round,Yi-Ching Chiu / Hsin-tzu Hsu / Cai Xuan Li,Chinese Taipei,0,BYE,,0,Yi-Ching Chiu / Hsin-tzu Hsu / Cai Xuan Li,Chinese Taipei
World Archery Championship 2025,Recurve Women,Elimination Round,Ane Marcelle Dos Santos / Ana Luiza Sliachticas Caetano / Graziela Paulino dos Santos,Brazil,2,Michelle Kroppen / Elina Idensen / Katharina Bauer,Germany,6,Michelle Kroppen / Elina Idensen / Katharina Bauer,Germany
World Archery Championship 2025,Recurve Women,Elimination Round,Diananda Choirunisa / Rezza Octavia / Ayu Mareta Dyasari,Indonesia,4,Diana Tursunbek / Samira Zhumagulova / Alexandra Zemlyanova,Kazakhstan,5,Diana Tursunbek / Samira Zhumagulova / Alexandra Zemlyanova,Kazakhstan
World Archery Championship 2025,Recurve Women,Elimination Round,BYE,,0,Catalina Gnoriega / Casey Kaufhold / Jennifer Mucino,United States of America,0,Catalina Gnoriega / Casey Kaufhold / Jennifer Mucino,United States of America
World Archery Championship 2025,Recurve Women,Elimination Round,Ankita Bhakat / Gatha Anandrao Khadake / Deepika Kumari,India,0,BYE,,0,Ankita Bhakat / Gatha Anandrao Khadake / Deepika Kumari,India
World Archery Championship 2025,Recurve Women,Elimination Round,Zana Pintaric / Urska Cavic / Ana Umer,Slovenia,6,Syaqiera Mashayikh / Ku Nurin Afiqah Ku Ruzaini / Ariana Nur Diana Mohamad Zairi,Malaysia,0,Zana Pintaric / Urska Cavic / Ana Umer,Slovenia
World Archery Championship 2025,Recurve Women,Elimination Round,Olha Chebotarenko / Veronika Marchenko / Anastasia Pavlova,Ukraine,6,Nadejda Celan / Kasandra Berzan / Alexandra Mirca,Republic of Moldova,0,Olha Chebotarenko / Veronika Marchenko / Anastasia Pavlova,Ukraine
World Archery Championship 2025,Recurve Women,Elimination Round,BYE,,0,Fatma Marasli / Elif Gokkir / Dunya Yenihayat,Türkiye,0,Fatma Marasli / Elif Gokkir / Dunya Yenihayat,Türkiye
World Archery Championship 2025,Recurve Women,Elimination Round,Elia Canales / Lucia Ibáñez Romero / Irati Unamunzaga Altuna,Spain,0,BYE,,0,Elia Canales / Lucia Ibáñez Romero / Irati Unamunzaga Altuna,Spain
World Archery Championship 2025,Recurve Women,Elimination Round,Ziyodakhon Abdusattorova / Nilufar Hamroeva / Jasmina Nurmanova,Uzbekistan,2,Tomomi Sugimoto / Ruka Uehara / Nanami Asakuno,Japan,6,Tomomi Sugimoto / Ruka Uehara / Nanami Asakuno,Japan
World Archery Championship 2025,Recurve Women,Elimination Round,Thea Rogers / Megan Costall / Megan Havers,Great Britain,4,Laura van der Winkel / Quinty Roeffen / Fleur Van de Ven,Netherlands,5,Laura van der Winkel / Quinty Roeffen / Fleur Van de Ven,Netherlands
World Archery Championship 2025,Recurve Women,Elimination Round,BYE,,0,Jiaman Li / Jingyi Zhu / Yuwei Huang,People's Republic of China,0,Jiaman Li / Jingyi Zhu / Yuwei Huang,People's Republic of China
World Archery Championship 2025,Compound Men,Gold Medal Match,Jean Philippe Boulch / Nicolas Girard / François Dubois,France,233,Rishabh Yadav / Prathamesh Bhalchandra Fuge / Aman Saini,India,235,Rishabh Yadav / Prathamesh Bhalchandra Fuge / Aman Saini,India
World Archery Championship 2025,Compound Men,Bronze Medal Match,Stas Modic / Tim Jevsnik / Aljaz Matija Brenk,Slovenia,233,Emircan Haney / Batuhan Akcaoglu / Yagiz Sezgin,Türkiye,232,Stas Modic / Tim Jevsnik / Aljaz Matija Brenk,Slovenia
World Archery Championship 2025,Compound Men,Final,Stas Modic / Tim Jevsnik / Aljaz Matija Brenk,Slovenia,231,Jean Philippe Boulch / Nicolas Girard / François Dubois,France,232,Jean Philippe Boulch / Nicolas Girard / François Dubois,France
World Archery Championship 2025,Compound Men,Final,Emircan Haney / Batuhan Akcaoglu / Yagiz Sezgin,Türkiye,232,Rishabh Yadav / Prathamesh Bhalchandra Fuge / Aman Saini,India,234,Rishabh Yadav / Prathamesh Bhalchandra Fuge / Aman Saini,India
World Archery Championship 2025,Compound Men,Semifinal,Jongho Kim / Eun Gyu Choi / Yonghee Choi,Republic of Korea,229,Stas Modic / Tim Jevsnik / Aljaz Matija Brenk,Slovenia,230,Stas Modic / Tim Jevsnik / Aljaz Matija Brenk,Slovenia
World Archery Championship 2025,Compound Men,Semifinal,Jean Philippe Boulch / Nicolas Girard / François Dubois,France,236,Chieh-Lun Chen / Cheng Wei Chang / Z Wei Wu,Chinese Taipei,229,Jean Philippe Boulch / Nicolas Girard / François Dubois,France
World Archery Championship 2025,Compound Men,Semifinal,Emircan Haney / Batuhan Akcaoglu / Yagiz Sezgin,Türkiye,231,Miguel Angel Veliz / Douglas Vladimir Nolasco / Roberto Hernandez,El Salvador,229,Emircan Haney / Batuhan Akcaoglu / Yagiz Sezgin,Türkiye
World Archery Championship 2025,Compound Men,Semifinal,Curtis Broadnax / James Lutz / Grady Kane,United States of America,233,Rishabh Yadav / Prathamesh Bhalchandra Fuge / Aman Saini,India,234,Rishabh Yadav / Prathamesh Bhalchandra Fuge / Aman Saini,India
World Archery Championship 2025,Compound Men,Quarterfinal,Jongho Kim / Eun Gyu Choi / Yonghee Choi,Republic of Korea,234,Jose Marcelo Del Cid / Pedro Salazar / Julio Alfredo Barillas Aragon,Guatemala,231,Jongho Kim / Eun Gyu Choi / Yonghee Choi,Republic of Korea
World Archery Championship 2025,Compound Men,Quarterfinal,Stas Modic / Tim Jevsnik / Aljaz Matija Brenk,Slovenia,232,Sebastian Garcia / Rodrigo Gonzalez / Elias Reyes Cravioto,Mexico,230,Stas Modic / Tim Jevsnik / Aljaz Matija Brenk,Slovenia
World Archery Championship 2025,Compound Men,Quarterfinal,Jean Philippe Boulch / Nicolas Girard / François Dubois,France,233,Viktor Orosz / László Szijártó / Csaba Balogh,Hungary,226,Jean Philippe Boulch / Nicolas Girard / François Dubois,France
World Archery Championship 2025,Compound Men,Quarterfinal,Duy Bao Duong / Trong Hai Nguyen / Trung Chien Nguyen,Vietnam,222,Chieh-Lun Chen / Cheng Wei Chang / Z Wei Wu,Chinese Taipei,231,Chieh-Lun Chen / Cheng Wei Chang / Z Wei Wu,Chinese Taipei
World Archery Championship 2025,Compound Men,Quarterfinal,Emircan Haney / Batuhan Akcaoglu / Yagiz Sezgin,Türkiye,233,Mathias Fullerton / Martin Damsbo / Martin Laursen,Denmark,228,Emircan Haney / Batuhan Akcaoglu / Yagiz Sezgin,Türkiye
World Archery Championship 2025,Compound Men,Quarterfinal,Prima Wisnu Wardhana / M Ryan Hidayat / Sostar Andaru Rinaldi,Indonesia,227,Miguel Angel Veliz / Douglas Vladimir Nolasco / Roberto Hernandez,El Salvador,229,Miguel Angel Veliz / Douglas Vladimir Nolasco / Roberto Hernandez,El Salvador
World Archery Championship 2025,Compound Men,Quarterfinal,Curtis Broadnax / James Lutz / Grady Kane,United States of America,237,Adam Carpenter / Ajay Scott / Luke Davis,Great Britain,231,Curtis Broadnax / James Lutz / Grady Kane,United States of America
World Archery Championship 2025,Compound Men,Quarterfinal,Bailey Wildman / Brandon Hawes / Harry Neve,Australia,232,Rishabh Yadav / Prathamesh Bhalchandra Fuge / Aman Saini,India,232,Rishabh Yadav / Prathamesh Bhalchandra Fuge / Aman Saini,India
World Archery Championship 2025,Compound Men,Elimination Round,Jongho Kim / Eun Gyu Choi / Yonghee Choi,Republic of Korea,0,BYE,,0,Jongho Kim / Eun Gyu Choi / Yonghee Choi,Republic of Korea
World Archery Championship 2025,Compound Men,Elimination Round,Henning Lüpkemann / Paolo Kunsch / Noah Nuber,Germany,230,Jose Marcelo Del Cid / Pedro Salazar / Julio Alfredo Barillas Aragon,Guatemala,232,Jose Marcelo Del Cid / Pedro Salazar / Julio Alfredo Barillas Aragon,Guatemala
World Archery Championship 2025,Compound Men,Elimination Round,Stas Modic / Tim Jevsnik / Aljaz Matija Brenk,Slovenia,230,Mick Fleurinck / Quentin Croes / Julien Fraipont,Belgium,223,Stas Modic / Tim Jevsnik / Aljaz Matija Brenk,Slovenia
World Archery Championship 2025,Compound Men,Elimination Round,BYE,,0,Sebastian Garcia / Rodrigo Gonzalez / Elias Reyes Cravioto,Mexico,0,Sebastian Garcia / Rodrigo Gonzalez / Elias Reyes Cravioto,Mexico
World Archery Championship 2025,Compound Men,Elimination Round,Jean Philippe Boulch / Nicolas Girard / François Dubois,France,0,BYE,,0,Jean Philippe Boulch / Nicolas Girard / François Dubois,France
World Archery Championship 2025,Compound Men,Elimination Round,Viktor Orosz / László Szijártó / Csaba Balogh,Hungary,226,Elia Fregnan / Michea Godano / Lorenzo Gubbini,Italy,226,Viktor Orosz / László Szijártó / Csaba Balogh,Hungary
World Archery Championship 2025,Compound Men,Elimination Round,Jay Tjin-A-Djie / Stef Willems / Mike Schloesser,Netherlands,218,Duy Bao Duong / Trong Hai Nguyen / Trung Chien Nguyen,Vietnam,221,Duy Bao Duong / Trong Hai Nguyen / Trung Chien Nguyen,Vietnam
World Archery Championship 2025,Compound Men,Elimination Round,BYE,,0,Chieh-Lun Chen / Cheng Wei Chang / Z Wei Wu,Chinese Taipei,0,Chieh-Lun Chen / Cheng Wei Chang / Z Wei Wu,Chinese Taipei
World Archery Championship 2025,Compound Men,Elimination Round,Emircan Haney / Batuhan Akcaoglu / Yagiz Sezgin,Türkiye,0,BYE,,0,Emircan Haney / Batuhan Akcaoglu / Yagiz Sezgin,Türkiye
World Archery Championship 2025,Compound Men,Elimination Round,Mathias Fullerton / Martin Damsbo / Martin Laursen,Denmark,232,Lukasz Przybylski / Przemyslaw Konecki / Rafal Dobrowolski,Poland,227,Mathias Fullerton / Martin Damsbo / Martin Laursen,Denmark
World Archery Championship 2025,Compound Men,Elimination Round,Prima Wisnu Wardhana / M Ryan Hidayat / Sostar Andaru Rinaldi,Indonesia,224,Jordan Adachi / Jean-David Morin / Andrew Fagan,Canada,223,Prima Wisnu Wardhana / M Ryan Hidayat / Sostar Andaru Rinaldi,Indonesia
World Archery Championship 2025,Compound Men,Elimination Round,BYE,,0,Miguel Angel Veliz / Douglas Vladimir Nolasco / Roberto Hernandez,El Salvador,0,Miguel Angel Veliz / Douglas Vladimir Nolasco / Roberto Hernandez,El Salvador
World Archery Championship 2025,Compound Men,Elimination Round,Curtis Broadnax / James Lutz / Grady Kane,United States of America,0,BYE,,0,Curtis Broadnax / James Lutz / Grady Kane,United States of America
World Archery Championship 2025,Compound Men,Elimination Round,Shamai Yamrom / Yiftach Hadar / Kfir Frank,Israel,225,Adam Carpenter / Ajay Scott / Luke Davis,Great Britain,231,Adam Carpenter / Ajay Scott / Luke Davis,Great Britain
World Archery Championship 2025,Compound Men,Elimination Round,Akbarali Karabayev / Andrey Tyutyun / Dilmukhamet Mussa,Kazakhstan,228,Bailey Wildman / Brandon Hawes / Harry Neve,Australia,229,Bailey Wildman / Brandon Hawes / Harry Neve,Australia
World Archery Championship 2025,Compound Men,Elimination Round,BYE,,0,Rishabh Yadav / Prathamesh Bhalchandra Fuge / Aman Saini,India,0,Rishabh Yadav / Prathamesh Bhalchandra Fuge / Aman Saini,India
World Archery Championship 2025,Compound Women,Gold Medal Match,Alexis Ruiz / Sydney Sullenberger / Olivia Dean,United States of America,231,Andrea Becerra / Mariana Bernal / Adriana Castillo,Mexico,236,Andrea Becerra / Mariana Bernal / Adriana Castillo,Mexico
World Archery Championship 2025,Compound Women,Bronze Medal Match,Isabelle Carpenter / Ella Gibson / Layla Annison,Great Britain,229,Viktoriya Lyan / Adel Zhexenbinova / Roxana Yunussova,Kazakhstan,232,Viktoriya Lyan / Adel Zhexenbinova / Roxana Yunussova,Kazakhstan
World Archery Championship 2025,Compound Women,Final,Isabelle Carpenter / Ella Gibson / Layla Annison,Great Britain,230,Alexis Ruiz / Sydney Sullenberger / Olivia Dean,United States of America,234,Alexis Ruiz / Sydney Sullenberger / Olivia Dean,United States of America
World Archery Championship 2025,Compound Women,Final,Viktoriya Lyan / Adel Zhexenbinova / Roxana Yunussova,Kazakhstan,231,Andrea Becerra / Mariana Bernal / Adriana Castillo,Mexico,231,Andrea Becerra / Mariana Bernal / Adriana Castillo,Mexico
World Archery Championship 2025,Compound Women,Semifinal,Sofia Paiz / Paola Corado / Camila Alvarenga,El Salvador,230,Isabelle Carpenter / Ella Gibson / Layla Annison,Great Britain,231,Isabelle Carpenter / Ella Gibson / Layla Annison,Great Britain
World Archery Championship 2025,Compound Women,Semifinal,Yurike Nina Bonita Pereira / Ratih Zilizati Fadhly / Nurisa Dian Ashrifah,Indonesia,231,Alexis Ruiz / Sydney Sullenberger / Olivia Dean,United States of America,231,Alexis Ruiz / Sydney Sullenberger / Olivia Dean,United States of America
World Archery Championship 2025,Compound Women,Semifinal,Andrea Nicole Moccia / Elisa Roner / Giulia Di Nardo,Italy,227,Viktoriya Lyan / Adel Zhexenbinova / Roxana Yunussova,Kazakhstan,228,Viktoriya Lyan / Adel Zhexenbinova / Roxana Yunussova,Kazakhstan
World Archery Championship 2025,Compound Women,Semifinal,Tanja Gellenthien / Livia Haals Wieth-Knudsen / Sofie Louise Dam Marcussen,Denmark,231,Andrea Becerra / Mariana Bernal / Adriana Castillo,Mexico,232,Andrea Becerra / Mariana Bernal / Adriana Castillo,Mexico
World Archery Championship 2025,Compound Women,Quarterfinal,Chaewon So / Sooin Sim / Seungyeon Han,Republic of Korea,229,Sofia Paiz / Paola Corado / Camila Alvarenga,El Salvador,231,Sofia Paiz / Paola Corado / Camila Alvarenga,El Salvador
World Archery Championship 2025,Compound Women,Quarterfinal,Isabelle Carpenter / Ella Gibson / Layla Annison,Great Britain,231,Yi-Hsuan Chen / Lu-Yun Wang / I-Jou Huang,Chinese Taipei,224,Isabelle Carpenter / Ella Gibson / Layla Annison,Great Britain
World Archery Championship 2025,Compound Women,Quarterfinal,Yurike Nina Bonita Pereira / Ratih Zilizati Fadhly / Nurisa Dian Ashrifah,Indonesia,234,Andrea Muñoz / Alexa Misis Olivares / Paula Diaz Morillas,Spain,233,Yurike Nina Bonita Pereira / Ratih Zilizati Fadhly / Nurisa Dian Ashrifah,Indonesia
World Archery Championship 2025,Compound Women,Quarterfinal,Rhiannon Mills / Anna Twining / Georgina Graham,Australia,226,Alexis Ruiz / Sydney Sullenberger / Olivia Dean,United States of America,234,Alexis Ruiz / Sydney Sullenberger / Olivia Dean,United States of America
World Archery Championship 2025,Compound Women,Quarterfinal,Jyothi Surekha Vennam / Parneet Kaur / Prithika Pradeep,India,229,Andrea Nicole Moccia / Elisa Roner / Giulia Di Nardo,Italy,233,Andrea Nicole Moccia / Elisa Roner / Giulia Di Nardo,Italy
World Archery Championship 2025,Compound Women,Quarterfinal,Viktoriya Lyan / Adel Zhexenbinova / Roxana Yunussova,Kazakhstan,230,Lisell Jaatma / Maris Tetsmann / Meeri-Marita Paas,Estonia,226,Viktoriya Lyan / Adel Zhexenbinova / Roxana Yunussova,Kazakhstan
World Archery Championship 2025,Compound Women,Quarterfinal,Begum Yuva / Hazal Burun / Emine Rabia Oguz,Türkiye,226,Tanja Gellenthien / Livia Haals Wieth-Knudsen / Sofie Louise Dam Marcussen,Denmark,231,Tanja Gellenthien / Livia Haals Wieth-Knudsen / Sofie Louise Dam Marcussen,Denmark
World Archery Championship 2025,Compound Women,Quarterfinal,Ambre Puiseux / Lea Girault / Chloe Leroy,France,232,Andrea Becerra / Mariana Bernal / Adriana Castillo,Mexico,232,Andrea Becerra / Mariana Bernal / Adriana Castillo,Mexico
World Archery Championship 2025,Compound Women,Elimination Round,Chaewon So / Sooin Sim / Seungyeon Han,Republic of Korea,0,BYE,,0,Chaewon So / Sooin Sim / Seungyeon Han,Republic of Korea
World Archery Championship 2025,Compound Women,Elimination Round,Bonna Akter / Puspita Zaman / Most Kulsum Akther Mone,Bangladesh,228,Sofia Paiz / Paola Corado / Camila Alvarenga,El Salvador,232,Sofia Paiz / Paola Corado / Camila Alvarenga,El Salvador
World Archery Championship 2025,Compound Women,Elimination Round,Isabelle Carpenter / Ella Gibson / Layla Annison,Great Britain,237,Vanesa Caparas / Amaya Amparo Cojuangco / Michiko Brianna Gonzales,Philippines,223,Isabelle Carpenter / Ella Gibson / Layla Annison,Great Britain
World Archery Championship 2025,Compound Women,Elimination Round,BYE,,0,Yi-Hsuan Chen / Lu-Yun Wang / I-Jou Huang,Chinese Taipei,0,Yi-Hsuan Chen / Lu-Yun Wang / I-Jou Huang,Chinese Taipei
World Archery Championship 2025,Compound Women,Elimination Round,Yurike Nina Bonita Pereira / Ratih Zilizati Fadhly / Nurisa Dian Ashrifah,Indonesia,0,BYE,,0,Yurike Nina Bonita Pereira / Ratih Zilizati Fadhly / Nurisa Dian Ashrifah,Indonesia
World Archery Championship 2025,Compound Women,Elimination Round,Larissa Aparecida Ferrari Oliveira / Camila Hikari Harada / Bianca Rodrigues,Brazil,222,Andrea Muñoz / Alexa Misis Olivares / Paula Diaz Morillas,Spain,231,Andrea Muñoz / Alexa Misis Olivares / Paula Diaz Morillas,Spain
World Archery Championship 2025,Compound Women,Elimination Round,Thi Kim Anh Nguyen / Thi Hai Chau Nguyen / Thi Yen Nhi Le,Vietnam,225,Rhiannon Mills / Anna Twining / Georgina Graham,Australia,229,Rhiannon Mills / Anna Twining / Georgina Graham,Australia
World Archery Championship 2025,Compound Women,Elimination Round,BYE,,0,Alexis Ruiz / Sydney Sullenberger / Olivia Dean,United States of America,0,Alexis Ruiz / Sydney Sullenberger / Olivia Dean,United States of America
World Archery Championship 2025,Compound Women,Elimination Round,Jyothi Surekha Vennam / Parneet Kaur / Prithika Pradeep,India,0,BYE,,0,Jyothi Surekha Vennam / Parneet Kaur / Prithika Pradeep,India
World Archery Championship 2025,Compound Women,Elimination Round,Ida Karlsson / Jennifer Winsenne / Ami Fransson,Sweden,227,Andrea Nicole Moccia / Elisa Roner / Giulia Di Nardo,Italy,230,Andrea Nicole Moccia / Elisa Roner / Giulia Di Nardo,Italy
World Archery Championship 2025,Compound Women,Elimination Round,Viktoriya Lyan / Adel Zhexenbinova / Roxana Yunussova,Kazakhstan,229,Sandra Jankowska / Magdalena Zygmunciak / Marzena Nowak,Poland,227,Viktoriya Lyan / Adel Zhexenbinova / Roxana Yunussova,Kazakhstan
World Archery Championship 2025,Compound Women,Elimination Round,BYE,,0,Lisell Jaatma / Maris Tetsmann / Meeri-Marita Paas,Estonia,0,Lisell Jaatma / Maris Tetsmann / Meeri-Marita Paas,Estonia
World Archery Championship 2025,Compound Women,Elimination Round,Begum Yuva / Hazal Burun / Emine Rabia Oguz,Türkiye,0,BYE,,0,Begum Yuva / Hazal Burun / Emine Rabia Oguz,Türkiye
