championship_name,event,round_name,player_a,player_a_country,score_a,player_b,player_b_country,score_b,winner,winner_country
Archery at the 2024 Summer Olympics,TEAM WOMEN,QUARTER-FINALS,Diananda Choirunisa,IDN,1,Yang Xiaolei,CHN,5,Yang Xiaolei,CHN
Archery at the 2024 Summer Olympics,TEAM WOMEN,QUARTER-FINALS,Syifa Nurafifah Kamal,IDN,1,An Qixuan,CHN,5,An Qixuan,CHN
Archery at the 2024 Summer Olympics,TEAM WOMEN,QUARTER-FINALS,Syifa Nurafifah Kamal,IDN,1,An Qixuan,CHN,5,Li Jiaman,CHN
Archery at the 2024 Summer Olympics,TEAM WOMEN,QUARTER-FINALS,Syifa Nurafifah Kamal,IDN,1,An Qixuan,CHN,5,Yang Xiaolei,CHN
Archery at the 2024 Summer Olympics,TEAM WOMEN,QUARTER-FINALS,Syifa Nurafifah Kamal,IDN,1,Li Jiaman,CHN,5,An Qixuan,CHN
Archery at the 2024 Summer Olympics,TEAM WOMEN,QUARTER-FINALS,Syifa Nurafifah Kamal,IDN,1,Li Jiaman,CHN,5,Li Jiaman,CHN
Archery at the 2024 Summer Olympics,TEAM WOMEN,QUARTER-FINALS,Syifa Nurafifah Kamal,IDN,1,Li Jiaman,CHN,5,Yang Xiaolei,CHN
Archery at the 2024 Summer Olympics,TEAM WOMEN,QUARTER-FINALS,Syifa Nurafifah Kamal,IDN,1,Yang Xiaolei,CHN,5,An Qixuan,CHN
Archery at the 2024 Summer Olympics,TEAM WOMEN,QUARTER-FINALS,Syifa Nurafifah Kamal,IDN,1,Yang Xiaolei,CHN,5,Li Jiaman,CHN
Archery at the 2024 Summer Olympics,TEAM WOMEN,QUARTER-FINALS,Syifa Nurafifah Kamal,IDN,1,Yang Xiaolei,CHN,5,Yang Xiaolei,CHN
Archery at the 2024 Summer Olympics,TEAM WOMEN,QUARTER-FINALS,Rezza Octavia,IDN,1,An Qixuan,CHN,5,An Qixuan,CHN
Archery at the 2024 Summer Olympics,TEAM WOMEN,QUARTER-FINALS,Rezza Octavia,IDN,1,An Qixuan,CHN,5,Li Jiaman,CHN
Archery at the 2024 Summer Olympics,TEAM WOMEN,QUARTER-FINALS,Rezza Octavia,IDN,1,An Qixuan,CHN,5,Yang Xiaolei,CHN
Archery at the 2024 Summer Olympics,TEAM WOMEN,QUARTER-FINALS,Rezza Octavia,IDN,1,Li Jiaman,CHN,5,An Qixuan,CHN
Archery at the 2024 Summer Olympics,TEAM WOMEN,QUARTER-FINALS,Rezza Octavia,IDN,1,Li Jiaman,CHN,5,Li Jiaman,CHN
Archery at the 2024 Summer Olympics,TEAM WOMEN,QUARTER-FINALS,Rezza Octavia,IDN,1,Li Jiaman,CHN,5,Yang Xiaolei,CHN
Archery at the 2024 Summer Olympics,TEAM WOMEN,QUARTER-FINALS,Rezza Octavia,IDN,1,Yang Xiaolei,CHN,5,An Qixuan,CHN
Archery at the 2024 Summer Olympics,TEAM WOMEN,QUARTER-FINALS,Rezza Octavia,IDN,1,Yang Xiaolei,CHN,5,Li Jiaman,CHN
Archery at the 2024 Summer Olympics,TEAM WOMEN,QUARTER-FINALS,Rezza Octavia,IDN,1,Yang Xiaolei,CHN,5,Yang Xiaolei,CHN
Archery at the 2024 Summer Olympics,TEAM WOMEN,SEMI-FINALS,Jeon Hun-young,KOR,5,Quinty Roeffen,NLD,4,Jeon Hun-young,KOR
Archery at the 2024 Summer Olympics,TEAM WOMEN,SEMI-FINALS,Jeon Hun-young,KOR,5,Quinty Roeffen,NLD,4,Lim Si-hyeon,KOR
Archery at the 2024 Summer Olympics,TEAM WOMEN,SEMI-FINALS,Jeon Hun-young,KOR,5,Quinty Roeffen,NLD,4,Nam Su-hyeon,KOR
Archery at the 2024 Summer Olympics,TEAM WOMEN,SEMI-FINALS,Jeon Hun-young,KOR,5,Gabriela Schloesser,NLD,4,Jeon Hun-young,KOR
Archery at the 2024 Summer Olympics,TEAM WOMEN,SEMI-FINALS,Jeon Hun-young,KOR,5,Gabriela Schloesser,NLD,4,Lim Si-hyeon,KOR
Archery at the 2024 Summer Olympics,TEAM WOMEN,SEMI-FINALS,Jeon Hun-young,KOR,5,Gabriela Schloesser,NLD,4,Nam Su-hyeon,KOR
Archery at the 2024 Summer Olympics,TEAM WOMEN,SEMI-FINALS,Jeon Hun-young,KOR,5,Laura van der Winkel,NLD,4,Jeon Hun-young,KOR
Archery at the 2024 Summer Olympics,TEAM WOMEN,SEMI-FINALS,Jeon Hun-young,KOR,5,Laura van der Winkel,NLD,4,Lim Si-hyeon,KOR
Archery at the 2024 Summer Olympics,TEAM WOMEN,SEMI-FINALS,Jeon Hun-young,KOR,5,Laura van der Winkel,NLD,4,Nam Su-hyeon,KOR
Archery at the 2024 Summer Olympics,TEAM WOMEN,SEMI-FINALS,Lim Si-hyeon,KOR,5,Quinty Roeffen,NLD,4,Jeon Hun-young,KOR
Archery at the 2024 Summer Olympics,TEAM WOMEN,SEMI-FINALS,Lim Si-hyeon,KOR,5,Quinty Roeffen,NLD,4,Lim Si-hyeon,KOR
Archery at the 2024 Summer Olympics,TEAM WOMEN,SEMI-FINALS,Lim Si-hyeon,KOR,5,Quinty Roeffen,NLD,4,Nam Su-hyeon,KOR
Archery at the 2024 Summer Olympics,TEAM WOMEN,SEMI-FINALS,Lim Si-hyeon,KOR,5,Gabriela Schloesser,NLD,4,Jeon Hun-young,KOR
Archery at the 2024 Summer Olympics,TEAM WOMEN,SEMI-FINALS,Lim Si-hyeon,KOR,5,Gabriela Schloesser,NLD,4,Lim Si-hyeon,KOR
Archery at the 2024 Summer Olympics,TEAM WOMEN,SEMI-FINALS,Lim Si-hyeon,KOR,5,Gabriela Schloesser,NLD,4,Nam Su-hyeon,KOR
Archery at the 2024 Summer Olympics,TEAM WOMEN,SEMI-FINALS,Lim Si-hyeon,KOR,5,Laura van der Winkel,NLD,4,Jeon Hun-young,KOR
Archery at the 2024 Summer Olympics,TEAM WOMEN,SEMI-FINALS,Lim Si-hyeon,KOR,5,Laura van der Winkel,NLD,4,Lim Si-hyeon,KOR
Archery at the 2024 Summer Olympics,TEAM WOMEN,SEMI-FINALS,Lim Si-hyeon,KOR,5,Laura van der Winkel,NLD,4,Nam Su-hyeon,KOR
Archery at the 2024 Summer Olympics,TEAM WOMEN,SEMI-FINALS,Nam Su-hyeon,KOR,5,Quinty Roeffen,NLD,4,Jeon Hun-young,KOR
Archery at the 2024 Summer Olympics,TEAM WOMEN,SEMI-FINALS,Nam Su-hyeon,KOR,5,Quinty Roeffen,NLD,4,Lim Si-hyeon,KOR
Archery at the 2024 Summer Olympics,TEAM WOMEN,SEMI-FINALS,Nam Su-hyeon,KOR,5,Quinty Roeffen,NLD,4,Nam Su-hyeon,KOR
Archery at the 2024 Summer Olympics,TEAM WOMEN,SEMI-FINALS,Nam Su-hyeon,KOR,5,Gabriela Schloesser,NLD,4,Jeon Hun-young,KOR
Archery at the 2024 Summer Olympics,TEAM WOMEN,SEMI-FINALS,Nam Su-hyeon,KOR,5,Gabriela Schloesser,NLD,4,Lim Si-hyeon,KOR
Archery at the 2024 Summer Olympics,TEAM WOMEN,SEMI-FINALS,Nam Su-hyeon,KOR,5,Gabriela Schloesser,NLD,4,Nam Su-hyeon,KOR
Archery at the 2024 Summer Olympics,TEAM WOMEN,SEMI-FINALS,Nam Su-hyeon,KOR,5,Laura van der Winkel,NLD,4,Jeon Hun-young,KOR
Archery at the 2024 Summer Olympics,TEAM WOMEN,SEMI-FINALS,Nam Su-hyeon,KOR,5,Laura van der Winkel,NLD,4,Lim Si-hyeon,KOR
Archery at the 2024 Summer Olympics,TEAM WOMEN,SEMI-FINALS,Nam Su-hyeon,KOR,5,Laura van der Winkel,NLD,4,Nam Su-hyeon,KOR
Archery at the 2024 Summer Olympics,TEAM WOMEN,SEMI-FINALS,Ángela Ruiz,MEX,3,An Qixuan,CHN,5,An Qixuan,CHN
Archery at the 2024 Summer Olympics,TEAM WOMEN,SEMI-FINALS,Ángela Ruiz,MEX,3,An Qixuan,CHN,5,Li Jiaman,CHN
Archery at the 2024 Summer Olympics,TEAM WOMEN,SEMI-FINALS,Ángela Ruiz,MEX,3,An Qixuan,CHN,5,Yang Xiaolei,CHN
Archery at the 2024 Summer Olympics,TEAM WOMEN,SEMI-FINALS,Ángela Ruiz,MEX,3,Li Jiaman,CHN,5,An Qixuan,CHN
Archery at the 2024 Summer Olympics,TEAM WOMEN,SEMI-FINALS,Ángela Ruiz,MEX,3,Li Jiaman,CHN,5,Li Jiaman,CHN
Archery at the 2024 Summer Olympics,TEAM WOMEN,SEMI-FINALS,Ángela Ruiz,MEX,3,Li Jiaman,CHN,5,Yang Xiaolei,CHN
Archery at the 2024 Summer Olympics,TEAM WOMEN,SEMI-FINALS,Ángela Ruiz,MEX,3,Yang Xiaolei,CHN,5,An Qixuan,CHN
Archery at the 2024 Summer Olympics,TEAM WOMEN,SEMI-FINALS,Ángela Ruiz,MEX,3,Yang Xiaolei,CHN,5,Li Jiaman,CHN
Archery at the 2024 Summer Olympics,TEAM WOMEN,SEMI-FINALS,Ángela Ruiz,MEX,3,Yang Xiaolei,CHN,5,Yang Xiaolei,CHN
Archery at the 2024 Summer Olympics,TEAM WOMEN,SEMI-FINALS,Alejandra Valencia,MEX,3,An Qixuan,CHN,5,An Qixuan,CHN
Archery at the 2024 Summer Olympics,TEAM WOMEN,SEMI-FINALS,Alejandra Valencia,MEX,3,An Qixuan,CHN,5,Li Jiaman,CHN
Archery at the 2024 Summer Olympics,TEAM WOMEN,SEMI-FINALS,Alejandra Valencia,MEX,3,An Qixuan,CHN,5,Yang Xiaolei,CHN
Archery at the 2024 Summer Olympics,TEAM WOMEN,SEMI-FINALS,Alejandra Valencia,MEX,3,Li Jiaman,CHN,5,An Qixuan,CHN
Archery at the 2024 Summer Olympics,TEAM WOMEN,SEMI-FINALS,Alejandra Valencia,MEX,3,Li Jiaman,CHN,5,Li Jiaman,CHN
Archery at the 2024 Summer Olympics,TEAM WOMEN,SEMI-FINALS,Alejandra Valencia,MEX,3,Li Jiaman,CHN,5,Yang Xiaolei,CHN
Archery at the 2024 Summer Olympics,TEAM WOMEN,SEMI-FINALS,Alejandra Valencia,MEX,3,Yang Xiaolei,CHN,5,An Qixuan,CHN
Archery at the 2024 Summer Olympics,TEAM WOMEN,SEMI-FINALS,Alejandra Valencia,MEX,3,Yang Xiaolei,CHN,5,Li Jiaman,CHN
Archery at the 2024 Summer Olympics,TEAM WOMEN,SEMI-FINALS,Alejandra Valencia,MEX,3,Yang Xiaolei,CHN,5,Yang Xiaolei,CHN
Archery at the 2024 Summer Olympics,TEAM WOMEN,SEMI-FINALS,Ana Paula Vázquez,MEX,3,An Qixuan,CHN,5,An Qixuan,CHN
Archery at the 2024 Summer Olympics,TEAM WOMEN,SEMI-FINALS,Ana Paula Vázquez,MEX,3,An Qixuan,CHN,5,Li Jiaman,CHN
Archery at the 2024 Summer Olympics,TEAM WOMEN,SEMI-FINALS,Ana Paula Vázquez,MEX,3,An Qixuan,CHN,5,Yang Xiaolei,CHN
Archery at the 2024 Summer Olympics,TEAM WOMEN,SEMI-FINALS,Ana Paula Vázquez,MEX,3,Li Jiaman,CHN,5,An Qixuan,CHN
Archery at the 2024 Summer Olympics,TEAM WOMEN,SEMI-FINALS,Ana Paula Vázquez,MEX,3,Li Jiaman,CHN,5,Li Jiaman,CHN
Archery at the 2024 Summer Olympics,TEAM WOMEN,SEMI-FINALS,Ana Paula Vázquez,MEX,3,Li Jiaman,CHN,5,Yang Xiaolei,CHN
Archery at the 2024 Summer Olympics,TEAM WOMEN,SEMI-FINALS,Ana Paula Vázquez,MEX,3,Yang Xiaolei,CHN,5,An Qixuan,CHN
Archery at the 2024 Summer Olympics,TEAM WOMEN,SEMI-FINALS,Ana Paula Vázquez,MEX,3,Yang Xiaolei,CHN,5,Li Jiaman,CHN
Archery at the 2024 Summer Olympics,TEAM WOMEN,SEMI-FINALS,Ana Paula Vázquez,MEX,3,Yang Xiaolei,CHN,5,Yang Xiaolei,CHN
Archery at the 2024 Summer Olympics,TEAM WOMEN,GOLD MEDAL MATCH,Jeon Hun-young,KOR,5,An Qixuan,CHN,4,Jeon Hun-young,KOR
Archery at the 2024 Summer Olympics,TEAM WOMEN,GOLD MEDAL MATCH,Jeon Hun-young,KOR,5,An Qixuan,CHN,4,Lim Si-hyeon,KOR
Archery at the 2024 Summer Olympics,TEAM WOMEN,GOLD MEDAL MATCH,Jeon Hun-young,KOR,5,An Qixuan,CHN,4,Nam Su-hyeon,KOR
Archery at the 2024 Summer Olympics,TEAM WOMEN,GOLD MEDAL MATCH,Jeon Hun-young,KOR,5,Li Jiaman,CHN,4,Jeon Hun-young,KOR
Archery at the 2024 Summer Olympics,TEAM WOMEN,GOLD MEDAL MATCH,Jeon Hun-young,KOR,5,Li Jiaman,CHN,4,Lim Si-hyeon,KOR
Archery at the 2024 Summer Olympics,TEAM WOMEN,GOLD MEDAL MATCH,Jeon Hun-young,KOR,5,Li Jiaman,CHN,4,Nam Su-hyeon,KOR
Archery at the 2024 Summer Olympics,TEAM WOMEN,GOLD MEDAL MATCH,Jeon Hun-young,KOR,5,Yang Xiaolei,CHN,4,Jeon Hun-young,KOR
Archery at the 2024 Summer Olympics,TEAM WOMEN,GOLD MEDAL MATCH,Jeon Hun-young,KOR,5,Yang Xiaolei,CHN,4,Lim Si-hyeon,KOR
Archery at the 2024 Summer Olympics,TEAM WOMEN,GOLD MEDAL MATCH,Jeon Hun-young,KOR,5,Yang Xiaolei,CHN,4,Nam Su-hyeon,KOR
Archery at the 2024 Summer Olympics,TEAM WOMEN,GOLD MEDAL MATCH,Lim Si-hyeon,KOR,5,An Qixuan,CHN,4,Jeon Hun-young,KOR
Archery at the 2024 Summer Olympics,TEAM WOMEN,GOLD MEDAL MATCH,Lim Si-hyeon,KOR,5,An Qixuan,CHN,4,Lim Si-hyeon,KOR
Archery at the 2024 Summer Olympics,TEAM WOMEN,GOLD MEDAL MATCH,Lim Si-hyeon,KOR,5,An Qixuan,CHN,4,Nam Su-hyeon,KOR
Archery at the 2024 Summer Olympics,TEAM WOMEN,GOLD MEDAL MATCH,Lim Si-hyeon,KOR,5,Li Jiaman,CHN,4,Jeon Hun-young,KOR
Archery at the 2024 Summer Olympics,TEAM WOMEN,GOLD MEDAL MATCH,Lim Si-hyeon,KOR,5,Li Jiaman,CHN,4,Lim Si-hyeon,KOR
Archery at the 2024 Summer Olympics,TEAM WOMEN,GOLD MEDAL MATCH,Lim Si-hyeon,KOR,5,Li Jiaman,CHN,4,Nam Su-hyeon,KOR
Archery at the 2024 Summer Olympics,TEAM WOMEN,GOLD MEDAL MATCH,Lim Si-hyeon,KOR,5,Yang Xiaolei,CHN,4,Jeon Hun-young,KOR
Archery at the 2024 Summer Olympics,TEAM WOMEN,GOLD MEDAL MATCH,Lim Si-hyeon,KOR,5,Yang Xiaolei,CHN,4,Lim Si-hyeon,KOR
Archery at the 2024 Summer Olympics,TEAM WOMEN,GOLD MEDAL MATCH,Lim Si-hyeon,KOR,5,Yang Xiaolei,CHN,4,Nam Su-hyeon,KOR
Archery at the 2024 Summer Olympics,TEAM WOMEN,GOLD MEDAL MATCH,Nam Su-hyeon,KOR,5,An Qixuan,CHN,4,Jeon Hun-young,KOR
Archery at the 2024 Summer Olympics,TEAM WOMEN,GOLD MEDAL MATCH,Nam Su-hyeon,KOR,5,An Qixuan,CHN,4,Lim Si-hyeon,KOR
Archery at the 2024 Summer Olympics,TEAM WOMEN,GOLD MEDAL MATCH,Nam Su-hyeon,KOR,5,An Qixuan,CHN,4,Nam Su-hyeon,KOR
Archery at the 2024 Summer Olympics,TEAM WOMEN,GOLD MEDAL MATCH,Nam Su-hyeon,KOR,5,Li Jiaman,CHN,4,Jeon Hun-young,KOR
Archery at the 2024 Summer Olympics,TEAM WOMEN,GOLD MEDAL MATCH,Nam Su-hyeon,KOR,5,Li Jiaman,CHN,4,Lim Si-hyeon,KOR
Archery at the 2024 Summer Olympics,TEAM WOMEN,GOLD MEDAL MATCH,Nam Su-hyeon,KOR,5,Li Jiaman,CHN,4,Nam Su-hyeon,KOR
Archery at the 2024 Summer Olympics,TEAM WOMEN,GOLD MEDAL MATCH,Nam Su-hyeon,KOR,5,Yang Xiaolei,CHN,4,Jeon Hun-young,KOR
Archery at the 2024 Summer Olympics,TEAM WOMEN,GOLD MEDAL MATCH,Nam Su-hyeon,KOR,5,Yang Xiaolei,CHN,4,Lim Si-hyeon,KOR
Archery at the 2024 Summer Olympics,TEAM WOMEN,GOLD MEDAL MATCH,Nam Su-hyeon,KOR,5,Yang Xiaolei,CHN,4,Nam Su-hyeon,KOR
Archery at the 2024 Summer Olympics,TEAM WOMEN,BRONZE MEDAL MATCH,Quinty Roeffen,NLD,2,Ángela Ruiz,MEX,6,Ángela Ruiz,MEX
Archery at the 2024 Summer Olympics,TEAM WOMEN,BRONZE MEDAL MATCH,Quinty Roeffen,NLD,2,Ángela Ruiz,MEX,6,Alejandra Valencia,MEX
Archery at the 2024 Summer Olympics,TEAM WOMEN,BRONZE MEDAL MATCH,Quinty Roeffen,NLD,2,Ángela Ruiz,MEX,6,Ana Paula Vázquez,MEX
Archery at the 2024 Summer Olympics,TEAM WOMEN,BRONZE MEDAL MATCH,Quinty Roeffen,NLD,2,Alejandra Valencia,MEX,6,Ángela Ruiz,MEX
Archery at the 2024 Summer Olympics,TEAM WOMEN,BRONZE MEDAL MATCH,Quinty Roeffen,NLD,2,Alejandra Valencia,MEX,6,Alejandra Valencia,MEX
Archery at the 2024 Summer Olympics,TEAM WOMEN,BRONZE MEDAL MATCH,Quinty Roeffen,NLD,2,Alejandra Valencia,MEX,6,Ana Paula Vázquez,MEX
Archery at the 2024 Summer Olympics,TEAM WOMEN,BRONZE MEDAL MATCH,Quinty Roeffen,NLD,2,Ana Paula Vázquez,MEX,6,Ángela Ruiz,MEX
Archery at the 2024 Summer Olympics,TEAM WOMEN,BRONZE MEDAL MATCH,Quinty Roeffen,NLD,2,Ana Paula Vázquez,MEX,6,Alejandra Valencia,MEX
Archery at the 2024 Summer Olympics,TEAM WOMEN,BRONZE MEDAL MATCH,Quinty Roeffen,NLD,2,Ana Paula Vázquez,MEX,6,Ana Paula Vázquez,MEX
Archery at the 2024 Summer Olympics,TEAM WOMEN,BRONZE MEDAL MATCH,Gabriela Schloesser,NLD,2,Ángela Ruiz,MEX,6,Ángela Ruiz,MEX
Archery at the 2024 Summer Olympics,TEAM WOMEN,BRONZE MEDAL MATCH,Gabriela Schloesser,NLD,2,Ángela Ruiz,MEX,6,Alejandra Valencia,MEX
Archery at the 2024 Summer Olympics,TEAM WOMEN,BRONZE MEDAL MATCH,Gabriela Schloesser,NLD,2,Ángela Ruiz,MEX,6,Ana Paula Vázquez,MEX
Archery at the 2024 Summer Olympics,TEAM WOMEN,BRONZE MEDAL MATCH,Gabriela Schloesser,NLD,2,Alejandra Valencia,MEX,6,Ángela Ruiz,MEX
Archery at the 2024 Summer Olympics,TEAM WOMEN,BRONZE MEDAL MATCH,Gabriela Schloesser,NLD,2,Alejandra Valencia,MEX,6,Alejandra Valencia,MEX
Archery at the 2024 Summer Olympics,TEAM WOMEN,BRONZE MEDAL MATCH,Gabriela Schloesser,NLD,2,Alejandra Valencia,MEX,6,Ana Paula Vázquez,MEX
Archery at the 2024 Summer Olympics,TEAM WOMEN,BRONZE MEDAL MATCH,Gabriela Schloesser,NLD,2,Ana Paula Vázquez,MEX,6,Ángela Ruiz,MEX
Archery at the 2024 Summer Olympics,TEAM WOMEN,BRONZE MEDAL MATCH,Gabriela Schloesser,NLD,2,Ana Paula Vázquez,MEX,6,Alejandra Valencia,MEX
Archery at the 2024 Summer Olympics,TEAM WOMEN,BRONZE MEDAL MATCH,Gabriela Schloesser,NLD,2,Ana Paula Vázquez,MEX,6,Ana Paula Vázquez,MEX
Archery at the 2024 Summer Olympics,TEAM WOMEN,BRONZE MEDAL MATCH,Laura van der Winkel,NLD,2,Ángela Ruiz,MEX,6,Ángela Ruiz,MEX
Archery at the 2024 Summer Olympics,TEAM WOMEN,BRONZE MEDAL MATCH,Laura van der Winkel,NLD,2,Ángela Ruiz,MEX,6,Alejandra Valencia,MEX
Archery at the 2024 Summer Olympics,TEAM WOMEN,BRONZE MEDAL MATCH,Laura van der Winkel,NLD,2,Ángela Ruiz,MEX,6,Ana Paula Vázquez,MEX
Archery at the 2024 Summer Olympics,TEAM WOMEN,BRONZE MEDAL MATCH,Laura van der Winkel,NLD,2,Alejandra Valencia,MEX,6,Ángela Ruiz,MEX
Archery at the 2024 Summer Olympics,TEAM WOMEN,BRONZE MEDAL MATCH,Laura van der Winkel,NLD,2,Alejandra Valencia,MEX,6,Alejandra Valencia,MEX
Archery at the 2024 Summer Olympics,TEAM WOMEN,BRONZE MEDAL MATCH,Laura van der Winkel,NLD,2,Alejandra Valencia,MEX,6,Ana Paula Vázquez,MEX
Archery at the 2024 Summer Olympics,TEAM WOMEN,BRONZE MEDAL MATCH,Laura van der Winkel,NLD,2,Ana Paula Vázquez,MEX,6,Ángela Ruiz,MEX
Archery at the 2024 Summer Olympics,TEAM WOMEN,BRONZE MEDAL MATCH,Laura van der Winkel,NLD,2,Ana Paula Vázquez,MEX,6,Alejandra Valencia,MEX
Archery at the 2024 Summer Olympics,TEAM WOMEN,BRONZE MEDAL MATCH,Laura van der Winkel,NLD,2,Ana Paula Vázquez,MEX,6,Ana Paula Vázquez,MEX
Archery at the 2024 Summer Olympics,TEAM MEN,Preliminary round,Takaharu Furukawa,JPN,5,Matías Grande,MEX,1,Takaharu Furukawa,JPN
Archery at the 2024 Summer Olympics,TEAM MEN,Preliminary round,Takaharu Furukawa,JPN,5,Matías Grande,MEX,1,Junya Nakanishi,JPN
Archery at the 2024 Summer Olympics,TEAM MEN,Preliminary round,Takaharu Furukawa,JPN,5,Matías Grande,MEX,1,Fumiya Saito,JPN
Archery at the 2024 Summer Olympics,TEAM MEN,Preliminary round,Takaharu Furukawa,JPN,5,Bruno Martínez,MEX,1,Takaharu Furukawa,JPN
Archery at the 2024 Summer Olympics,TEAM MEN,Preliminary round,Takaharu Furukawa,JPN,5,Bruno Martínez,MEX,1,Junya Nakanishi,JPN
Archery at the 2024 Summer Olympics,TEAM MEN,Preliminary round,Takaharu Furukawa,JPN,5,Bruno Martínez,MEX,1,Fumiya Saito,JPN
Archery at the 2024 Summer Olympics,TEAM MEN,Preliminary round,Takaharu Furukawa,JPN,5,Carlos Rojas,MEX,1,Takaharu Furukawa,JPN
Archery at the 2024 Summer Olympics,TEAM MEN,Preliminary round,Takaharu Furukawa,JPN,5,Carlos Rojas,MEX,1,Junya Nakanishi,JPN
Archery at the 2024 Summer Olympics,TEAM MEN,Preliminary round,Takaharu Furukawa,JPN,5,Carlos Rojas,MEX,1,Fumiya Saito,JPN
Archery at the 2024 Summer Olympics,TEAM MEN,Preliminary round,Junya Nakanishi,JPN,5,Matías Grande,MEX,1,Takaharu Furukawa,JPN
Archery at the 2024 Summer Olympics,TEAM MEN,Preliminary round,Junya Nakanishi,JPN,5,Matías Grande,MEX,1,Junya Nakanishi,JPN
Archery at the 2024 Summer Olympics,TEAM MEN,Preliminary round,Junya Nakanishi,JPN,5,Matías Grande,MEX,1,Fumiya Saito,JPN
Archery at the 2024 Summer Olympics,TEAM MEN,Preliminary round,Junya Nakanishi,JPN,5,Bruno Martínez,MEX,1,Takaharu Furukawa,JPN
Archery at the 2024 Summer Olympics,TEAM MEN,Preliminary round,Junya Nakanishi,JPN,5,Bruno Martínez,MEX,1,Junya Nakanishi,JPN
Archery at the 2024 Summer Olympics,TEAM MEN,Preliminary round,Junya Nakanishi,JPN,5,Bruno Martínez,MEX,1,Fumiya Saito,JPN
Archery at the 2024 Summer Olympics,TEAM MEN,Preliminary round,Junya Nakanishi,JPN,5,Carlos Rojas,MEX,1,Takaharu Furukawa,JPN
Archery at the 2024 Summer Olympics,TEAM MEN,Preliminary round,Junya Nakanishi,JPN,5,Carlos Rojas,MEX,1,Junya Nakanishi,JPN
Archery at the 2024 Summer Olympics,TEAM MEN,Preliminary round,Junya Nakanishi,JPN,5,Carlos Rojas,MEX,1,Fumiya Saito,JPN
Archery at the 2024 Summer Olympics,TEAM MEN,Preliminary round,Fumiya Saito,JPN,5,Matías Grande,MEX,1,Takaharu Furukawa,JPN
Archery at the 2024 Summer Olympics,TEAM MEN,Preliminary round,Fumiya Saito,JPN,5,Matías Grande,MEX,1,Junya Nakanishi,JPN
Archery at the 2024 Summer Olympics,TEAM MEN,Preliminary round,Fumiya Saito,JPN,5,Matías Grande,MEX,1,Fumiya Saito,JPN
Archery at the 2024 Summer Olympics,TEAM MEN,Preliminary round,Fumiya Saito,JPN,5,Bruno Martínez,MEX,1,Takaharu Furukawa,JPN
Archery at the 2024 Summer Olympics,TEAM MEN,Preliminary round,Fumiya Saito,JPN,5,Bruno Martínez,MEX,1,Junya Nakanishi,JPN
Archery at the 2024 Summer Olympics,TEAM MEN,Preliminary round,Fumiya Saito,JPN,5,Bruno Martínez,MEX,1,Fumiya Saito,JPN
Archery at the 2024 Summer Olympics,TEAM MEN,Preliminary round,Fumiya Saito,JPN,5,Carlos Rojas,MEX,1,Takaharu Furukawa,JPN
Archery at the 2024 Summer Olympics,TEAM MEN,Preliminary round,Fumiya Saito,JPN,5,Carlos Rojas,MEX,1,Junya Nakanishi,JPN
Archery at the 2024 Summer Olympics,TEAM MEN,Preliminary round,Fumiya Saito,JPN,5,Carlos Rojas,MEX,1,Fumiya Saito,JPN
Archery at the 2024 Summer Olympics,TEAM MEN,Preliminary round,Lin Zih-siang,TPE,6,Conor Hall,GBR,0,Lin Zih-siang,TPE
Archery at the 2024 Summer Olympics,TEAM MEN,Preliminary round,Lin Zih-siang,TPE,6,Conor Hall,GBR,0,Tai Yu-hsuan,TPE
Archery at the 2024 Summer Olympics,TEAM MEN,Preliminary round,Lin Zih-siang,TPE,6,Conor Hall,GBR,0,Tang Chih-chun,TPE
Archery at the 2024 Summer Olympics,TEAM MEN,Preliminary round,Lin Zih-siang,TPE,6,Tom Hall,GBR,0,Lin Zih-siang,TPE
Archery at the 2024 Summer Olympics,TEAM MEN,Preliminary round,Lin Zih-siang,TPE,6,Tom Hall,GBR,0,Tai Yu-hsuan,TPE
Archery at the 2024 Summer Olympics,TEAM MEN,Preliminary round,Lin Zih-siang,TPE,6,Tom Hall,GBR,0,Tang Chih-chun,TPE
Archery at the 2024 Summer Olympics,TEAM MEN,Preliminary round,Lin Zih-siang,TPE,6,Alex Wise,GBR,0,Lin Zih-siang,TPE
Archery at the 2024 Summer Olympics,TEAM MEN,Preliminary round,Lin Zih-siang,TPE,6,Alex Wise,GBR,0,Tai Yu-hsuan,TPE
Archery at the 2024 Summer Olympics,TEAM MEN,Preliminary round,Lin Zih-siang,TPE,6,Alex Wise,GBR,0,Tang Chih-chun,TPE
Archery at the 2024 Summer Olympics,TEAM MEN,Preliminary round,Tai Yu-hsuan,TPE,6,Conor Hall,GBR,0,Lin Zih-siang,TPE
Archery at the 2024 Summer Olympics,TEAM MEN,Preliminary round,Tai Yu-hsuan,TPE,6,Conor Hall,GBR,0,Tai Yu-hsuan,TPE
Archery at the 2024 Summer Olympics,TEAM MEN,Preliminary round,Tai Yu-hsuan,TPE,6,Conor Hall,GBR,0,Tang Chih-chun,TPE
Archery at the 2024 Summer Olympics,TEAM MEN,Preliminary round,Tai Yu-hsuan,TPE,6,Tom Hall,GBR,0,Lin Zih-siang,TPE
Archery at the 2024 Summer Olympics,TEAM MEN,Preliminary round,Tai Yu-hsuan,TPE,6,Tom Hall,GBR,0,Tai Yu-hsuan,TPE
