championship_name,event,round_name,player_a,player_a_country,score_a,player_b,player_b_country,score_b,winner,winner_country
Archery at the 2024 Summer Olympics,INDIVIDUAL WOMEN,ROUND OF 16,M Kroppen,DEU,4,D Kumari,IND,6,D Kumari,IND
Archery at the 2024 Summer Olympics,INDIVIDUAL WOMEN,ROUND OF 16,M Amăistroaie,ROU,2,Nam S-h,KOR,6,Nam S-h,KOR
Archery at the 2024 Summer Olympics,INDIVIDUAL WOMEN,QUARTER-FINALS,D Kumari,IND,4,Nam S-h,KOR,6,Nam S-h,KOR
Archery at the 2024 Summer Olympics,INDIVIDUAL WOMEN,SEMI-FINALS,Lim Si-hyeon,KOR,6,Jeon Hun-young,KOR,4,Lim Si-hyeon,KOR
Archery at the 2024 Summer Olympics,INDIVIDUAL WOMEN,SEMI-FINALS,Lisa Barbelin,FRA,0,Nam Su-hyeon,KOR,6,Nam Su-hyeon,KOR
Archery at the 2024 Summer Olympics,INDIVIDUAL WOMEN,GOLD MEDAL MATCH,Lim Si-hyeon,KOR,7,Nam Su-hyeon,KOR,3,Lim Si-hyeon,KOR
Archery at the 2024 Summer Olympics,INDIVIDUAL WOMEN,BRONZE MEDAL MATCH,Jeon Hun-young,KOR,4,Lisa Barbelin,FRA,6,Lisa Barbelin,FRA
Archery at the 2024 Summer Olympics,INDIVIDUAL MEN,ROUND OF 64,Kim W-j,KOR,6,I Madaye,TCD,0,Kim W-j,KOR
Archery at the 2024 Summer Olympics,INDIVIDUAL MEN,ROUND OF 64,P Acha,ESP,2,Lin Z-s,,6,Lin Z-s,
Archery at the 2024 Summer Olympics,INDIVIDUAL MEN,ROUND OF 64,M D'Almeida,BRA,6,M Usach,UKR,2,M D'Almeida,BRA
Archery at the 2024 Summer Olympics,INDIVIDUAL MEN,ROUND OF 64,F Saito,JPN,6,N D'Amour,VIR,4,F Saito,JPN
Archery at the 2024 Summer Olympics,INDIVIDUAL MEN,ROUND OF 64,T Chirault,FRA,7,A Hernández,COL,1,T Chirault,FRA
Archery at the 2024 Summer Olympics,INDIVIDUAL MEN,ROUND OF 64,A Tekoniemi,FIN,0,Tai Y-h,TPE,6,Tai Y-h,TPE
Archery at the 2024 Summer Olympics,INDIVIDUAL MEN,ROUND OF 64,Tang C-c,TPE,7,A Dwi Pangestu,IDN,1,Tang C-c,TPE
Archery at the 2024 Summer Olympics,INDIVIDUAL MEN,ROUND OF 64,A Gallardo,CHL,0,M Gazoz,TUR,6,M Gazoz,TUR
Archery at the 2024 Summer Olympics,INDIVIDUAL MEN,ROUND OF 32,Kim W-j,KOR,6,Li Z-s,TPE,0,Kim W-j,KOR
Archery at the 2024 Summer Olympics,INDIVIDUAL MEN,ROUND OF 32,M D'Almeida,BRA,7,F Saito,JPN,1,M D'Almeida,BRA
Archery at the 2024 Summer Olympics,INDIVIDUAL MEN,ROUND OF 32,T Chirault,FRA,6 10,Tai Y-h,TPE,5 8,T Chirault,FRA
Archery at the 2024 Summer Olympics,INDIVIDUAL MEN,ROUND OF 32,Tang C-c,TPE,2,M Gazoz,TUR,6,M Gazoz,TUR
Archery at the 2024 Summer Olympics,INDIVIDUAL MEN,ROUND OF 16,Kim W-j,KOR,7,M D'Almeida,BRA,1,Kim W-j,KOR
Archery at the 2024 Summer Olympics,INDIVIDUAL MEN,ROUND OF 16,T Chirault,FRA,5 9,M Gazoz,TUR,6 10,M Gazoz,TUR
Archery at the 2024 Summer Olympics,INDIVIDUAL MEN,QUARTER-FINALS,Kim W-j,KOR,6,M Gazoz,TUR,4,Kim W-j,KOR
Archery at the 2024 Summer Olympics,INDIVIDUAL MEN,ROUND OF 64,Lee W-s,KOR,6,P Boukouvalas,AUS,0,Lee W-s,KOR
Archery at the 2024 Summer Olympics,INDIVIDUAL MEN,ROUND OF 64,A Paoli,ITA,7,L Dorji,BTN,3,A Paoli,ITA
Archery at the 2024 Summer Olympics,INDIVIDUAL MEN,ROUND OF 64,H Franco,CUB,7,B Martínez,MEX,3,H Franco,CUB
Archery at the 2024 Summer Olympics,INDIVIDUAL MEN,ROUND OF 64,Ó Ticas,SLV,0,Wang Y,CHN,6,Wang Y,CHN
Archery at the 2024 Summer Olympics,INDIVIDUAL MEN,ROUND OF 64,A Sadikov,UZB,6,D Jajarabilla,ARG,2,A Sadikov,UZB
Archery at the 2024 Summer Olympics,INDIVIDUAL MEN,ROUND OF 64,S Islam,BGD,0,M Nespoli,ITA,6,M Nespoli,ITA
Archery at the 2024 Summer Olympics,INDIVIDUAL MEN,ROUND OF 64,I Abdullin,KAZ,4,E Peters,CAN,6,E Peters,CAN
Archery at the 2024 Summer Olympics,INDIVIDUAL MEN,ROUND OF 64,A Li,CZE,1,D Bommadevara,IND,7,D Bommadevara,IND
Archery at the 2024 Summer Olympics,INDIVIDUAL MEN,ROUND OF 32,Lee W-s,KOR,6,A Paoli,ITA,0,Lee W-s,KOR
Archery at the 2024 Summer Olympics,INDIVIDUAL MEN,ROUND OF 32,H Franco,CUB,2,Wang Y,CHN,6,Wang Y,CHN
Archery at the 2024 Summer Olympics,INDIVIDUAL MEN,ROUND OF 32,A Sadikov,UZB,4,M Nespoli,ITA,6,M Nespoli,ITA
Archery at the 2024 Summer Olympics,INDIVIDUAL MEN,ROUND OF 32,E Peters,CAN,6 10+,D Bommadevara,IND,5 10,E Peters,CAN
Archery at the 2024 Summer Olympics,INDIVIDUAL MEN,ROUND OF 16,Lee W-s,KOR,6,Wang Y,CHN,2,Lee W-s,KOR
Archery at the 2024 Summer Olympics,INDIVIDUAL MEN,ROUND OF 16,M Nespoli,ITA,6,E Peters,CAN,2,M Nespoli,ITA
Archery at the 2024 Summer Olympics,INDIVIDUAL MEN,QUARTER-FINALS,Lee W-s,KOR,6,M Nespoli,ITA,4,Lee W-s,KOR
Archery at the 2024 Summer Olympics,INDIVIDUAL MEN,ROUND OF 64,F Unruh,DEU,6,Y Tolba,EGY,0,F Unruh,DEU
Archery at the 2024 Summer Olympics,INDIVIDUAL MEN,ROUND OF 64,T Furukawa,JPN,4,J Nakanishi,JPN,6,J Nakanishi,JPN
Archery at the 2024 Summer Olympics,INDIVIDUAL MEN,ROUND OF 64,J-c Valladont,FRA,4,C Hall,GBR,6,C Hall,GBR
Archery at the 2024 Summer Olympics,INDIVIDUAL MEN,ROUND OF 64,T Hall,GBR,6,T Rai,IND,4,T Hall,GBR
Archery at the 2024 Summer Olympics,INDIVIDUAL MEN,ROUND OF 64,M Grande,MEX,7,O Baatarkhuyag,MNG,1,M Grande,MEX
Archery at the 2024 Summer Olympics,INDIVIDUAL MEN,ROUND OF 64,J Enríquez,COL,7,D Zhangbyrbay,KAZ,3,J Enríquez,COL
Archery at the 2024 Summer Olympics,INDIVIDUAL MEN,ROUND OF 64,A Wise,GBR,6,Li ZY,CHN,4,A Wise,GBR
Archery at the 2024 Summer Olympics,INDIVIDUAL MEN,ROUND OF 64,A Yeremenko,KAZ,2,B Addis,FRA,6,B Addis,FRA
Archery at the 2024 Summer Olympics,INDIVIDUAL MEN,ROUND OF 32,F Unruh,DEU,6,J Nakanishi,JPN,4,F Unruh,DEU
Archery at the 2024 Summer Olympics,INDIVIDUAL MEN,ROUND OF 32,C Hall,GBR,5 8,T Hall,GBR,6 10,T Hall,GBR
Archery at the 2024 Summer Olympics,INDIVIDUAL MEN,ROUND OF 32,M Grande,MEX,6,J Enríquez,COL,2,M Grande,MEX
Archery at the 2024 Summer Olympics,INDIVIDUAL MEN,ROUND OF 32,A Wise,GBR,3,B Addis,FRA,7,B Addis,FRA
Archery at the 2024 Summer Olympics,INDIVIDUAL MEN,ROUND OF 16,F Unruh,DEU,7,T Hall,GBR,3,F Unruh,DEU
Archery at the 2024 Summer Olympics,INDIVIDUAL MEN,ROUND OF 16,M Grande,MEX,4,B Addis,FRA,6,B Addis,FRA
Archery at the 2024 Summer Olympics,INDIVIDUAL MEN,QUARTER-FINALS,F Unruh,DEU,6 X,B Addis,FRA,5 10,F Unruh,DEU
Archery at the 2024 Summer Olympics,INDIVIDUAL MEN,ROUND OF 64,B Ellison,USA,6,A Yıldırmış,TUR,2,B Ellison,USA
Archery at the 2024 Summer Olympics,INDIVIDUAL MEN,ROUND OF 64,P Jadhav,IND,0,Kao WC,CHN,6,Kao WC,CHN
Archery at the 2024 Summer Olympics,INDIVIDUAL MEN,ROUND OF 64,S Wijler,NLD,6,R Dror,ISR,2,S Wijler,NLD
Archery at the 2024 Summer Olympics,INDIVIDUAL MEN,ROUND OF 64,C Rojas,MEX,4,B Tümer,TUR,6,B Tümer,TUR
Archery at the 2024 Summer Olympics,INDIVIDUAL MEN,ROUND OF 64,S Arcila,COL,6,P Klein,LUX,4,S Arcila,COL
Archery at the 2024 Summer Olympics,INDIVIDUAL MEN,ROUND OF 64,Lê Q P,VNM,0,D Olaru,MDA,6,D Olaru,MDA
Archery at the 2024 Summer Olympics,INDIVIDUAL MEN,ROUND OF 64,Ž Ravnikar,SVN,4,F Musolesi,ITA,6,F Musolesi,ITA
Archery at the 2024 Summer Olympics,INDIVIDUAL MEN,ROUND OF 64,W Roux,ZAF,0,Kim J-d,KOR,6,Kim J-d,KOR
Archery at the 2024 Summer Olympics,INDIVIDUAL MEN,ROUND OF 32,B Ellison,USA,6,Kao WC,CHN,2,B Ellison,USA
Archery at the 2024 Summer Olympics,INDIVIDUAL MEN,ROUND OF 32,S Wijler,NLD,2,B Tümer,TUR,6,B Tümer,TUR
Archery at the 2024 Summer Olympics,INDIVIDUAL MEN,ROUND OF 32,S Arcila,COL,6,D Olaru,MDA,2,S Arcila,COL
Archery at the 2024 Summer Olympics,INDIVIDUAL MEN,ROUND OF 32,F Musolesi,ITA,4,Kim J-d,KOR,6,Kim J-d,KOR
Archery at the 2024 Summer Olympics,INDIVIDUAL MEN,ROUND OF 16,B Ellison,USA,6,B Tümer,TUR,2,B Ellison,USA
Archery at the 2024 Summer Olympics,INDIVIDUAL MEN,ROUND OF 16,S Arcila,COL,4,Kim J-d,KOR,6,Kim J-d,KOR
Archery at the 2024 Summer Olympics,INDIVIDUAL MEN,QUARTER-FINALS,B Ellison,USA,6,Kim J-d,KOR,0,B Ellison,USA
Archery at the 2024 Summer Olympics,INDIVIDUAL MEN,SEMI-FINALS,Kim Woo-jin,KOR,6 10,Lee Woo-seok,KOR,5 9,Kim Woo-jin,KOR
Archery at the 2024 Summer Olympics,INDIVIDUAL MEN,SEMI-FINALS,Florian Unruh,DEU,3,Brady Ellison,USA,7,Brady Ellison,USA
Archery at the 2024 Summer Olympics,INDIVIDUAL MEN,GOLD MEDAL MATCH,Kim Woo-jin,KOR,6 10+,Brady Ellison,USA,5 10,Kim Woo-jin,KOR
Archery at the 2024 Summer Olympics,INDIVIDUAL MEN,BRONZE MEDAL MATCH,Lee Woo-seok,KOR,6,Florian Unruh,DEU,0,Lee Woo-seok,KOR
Archery at the 2024 Summer Olympics,TEAM WOMEN,ROUND OF 16,Catalina GNoriega,USA,1,Chiu Yi-ching,TPE,5,Chiu Yi-ching,TPE
Archery at the 2024 Summer Olympics,TEAM WOMEN,ROUND OF 16,Catalina GNoriega,USA,1,Chiu Yi-ching,TPE,5,Lei Chien-ying,TPE
Archery at the 2024 Summer Olympics,TEAM WOMEN,ROUND OF 16,Catalina GNoriega,USA,1,Chiu Yi-ching,TPE,5,Li Tsai-chi,TPE
Archery at the 2024 Summer Olympics,TEAM WOMEN,ROUND OF 16,Catalina GNoriega,USA,1,Lei Chien-ying,TPE,5,Chiu Yi-ching,TPE
Archery at the 2024 Summer Olympics,TEAM WOMEN,ROUND OF 16,Catalina GNoriega,USA,1,Lei Chien-ying,TPE,5,Lei Chien-ying,TPE
Archery at the 2024 Summer Olympics,TEAM WOMEN,ROUND OF 16,Catalina GNoriega,USA,1,Lei Chien-ying,TPE,5,Li Tsai-chi,TPE
Archery at the 2024 Summer Olympics,TEAM WOMEN,ROUND OF 16,Catalina GNoriega,USA,1,Li Tsai-chi,TPE,5,Chiu Yi-ching,TPE
Archery at the 2024 Summer Olympics,TEAM WOMEN,ROUND OF 16,Catalina GNoriega,USA,1,Li Tsai-chi,TPE,5,Lei Chien-ying,TPE
Archery at the 2024 Summer Olympics,TEAM WOMEN,ROUND OF 16,Catalina GNoriega,USA,1,Li Tsai-chi,TPE,5,Li Tsai-chi,TPE
Archery at the 2024 Summer Olympics,TEAM WOMEN,ROUND OF 16,Casey Kaufhold,USA,1,Chiu Yi-ching,TPE,5,Chiu Yi-ching,TPE
Archery at the 2024 Summer Olympics,TEAM WOMEN,ROUND OF 16,Casey Kaufhold,USA,1,Chiu Yi-ching,TPE,5,Lei Chien-ying,TPE
Archery at the 2024 Summer Olympics,TEAM WOMEN,ROUND OF 16,Casey Kaufhold,USA,1,Chiu Yi-ching,TPE,5,Li Tsai-chi,TPE
Archery at the 2024 Summer Olympics,TEAM WOMEN,ROUND OF 16,Casey Kaufhold,USA,1,Lei Chien-ying,TPE,5,Chiu Yi-ching,TPE
Archery at the 2024 Summer Olympics,TEAM WOMEN,ROUND OF 16,Casey Kaufhold,USA,1,Lei Chien-ying,TPE,5,Lei Chien-ying,TPE
Archery at the 2024 Summer Olympics,TEAM WOMEN,ROUND OF 16,Casey Kaufhold,USA,1,Lei Chien-ying,TPE,5,Li Tsai-chi,TPE
Archery at the 2024 Summer Olympics,TEAM WOMEN,ROUND OF 16,Casey Kaufhold,USA,1,Li Tsai-chi,TPE,5,Chiu Yi-ching,TPE
Archery at the 2024 Summer Olympics,TEAM WOMEN,ROUND OF 16,Casey Kaufhold,USA,1,Li Tsai-chi,TPE,5,Lei Chien-ying,TPE
Archery at the 2024 Summer Olympics,TEAM WOMEN,ROUND OF 16,Casey Kaufhold,USA,1,Li Tsai-chi,TPE,5,Li Tsai-chi,TPE
Archery at the 2024 Summer Olympics,TEAM WOMEN,ROUND OF 16,Jennifer Mucino-Fernandez,USA,1,Chiu Yi-ching,TPE,5,Chiu Yi-ching,TPE
Archery at the 2024 Summer Olympics,TEAM WOMEN,ROUND OF 16,Jennifer Mucino-Fernandez,USA,1,Chiu Yi-ching,TPE,5,Lei Chien-ying,TPE
Archery at the 2024 Summer Olympics,TEAM WOMEN,ROUND OF 16,Jennifer Mucino-Fernandez,USA,1,Chiu Yi-ching,TPE,5,Li Tsai-chi,TPE
Archery at the 2024 Summer Olympics,TEAM WOMEN,ROUND OF 16,Jennifer Mucino-Fernandez,USA,1,Lei Chien-ying,TPE,5,Chiu Yi-ching,TPE
Archery at the 2024 Summer Olympics,TEAM WOMEN,ROUND OF 16,Jennifer Mucino-Fernandez,USA,1,Lei Chien-ying,TPE,5,Lei Chien-ying,TPE
Archery at the 2024 Summer Olympics,TEAM WOMEN,ROUND OF 16,Jennifer Mucino-Fernandez,USA,1,Lei Chien-ying,TPE,5,Li Tsai-chi,TPE
Archery at the 2024 Summer Olympics,TEAM WOMEN,ROUND OF 16,Jennifer Mucino-Fernandez,USA,1,Li Tsai-chi,TPE,5,Chiu Yi-ching,TPE
Archery at the 2024 Summer Olympics,TEAM WOMEN,ROUND OF 16,Jennifer Mucino-Fernandez,USA,1,Li Tsai-chi,TPE,5,Lei Chien-ying,TPE
Archery at the 2024 Summer Olympics,TEAM WOMEN,ROUND OF 16,Jennifer Mucino-Fernandez,USA,1,Li Tsai-chi,TPE,5,Li Tsai-chi,TPE
Archery at the 2024 Summer Olympics,TEAM WOMEN,ROUND OF 16,Lisa Barbelin,FRA,0,Quinty Roeffen,NLD,6,Quinty Roeffen,NLD
Archery at the 2024 Summer Olympics,TEAM WOMEN,ROUND OF 16,Lisa Barbelin,FRA,0,Quinty Roeffen,NLD,6,Gabriela Schloesser,NLD
Archery at the 2024 Summer Olympics,TEAM WOMEN,ROUND OF 16,Lisa Barbelin,FRA,0,Quinty Roeffen,NLD,6,Laura van der Winkel,NLD
Archery at the 2024 Summer Olympics,TEAM WOMEN,ROUND OF 16,Lisa Barbelin,FRA,0,Gabriela Schloesser,NLD,6,Quinty Roeffen,NLD
Archery at the 2024 Summer Olympics,TEAM WOMEN,ROUND OF 16,Lisa Barbelin,FRA,0,Gabriela Schloesser,NLD,6,Gabriela Schloesser,NLD
Archery at the 2024 Summer Olympics,TEAM WOMEN,ROUND OF 16,Lisa Barbelin,FRA,0,Gabriela Schloesser,NLD,6,Laura van der Winkel,NLD
Archery at the 2024 Summer Olympics,TEAM WOMEN,ROUND OF 16,Lisa Barbelin,FRA,0,Laura van der Winkel,NLD,6,Quinty Roeffen,NLD
Archery at the 2024 Summer Olympics,TEAM WOMEN,ROUND OF 16,Lisa Barbelin,FRA,0,Laura van der Winkel,NLD,6,Gabriela Schloesser,NLD
Archery at the 2024 Summer Olympics,TEAM WOMEN,ROUND OF 16,Lisa Barbelin,FRA,0,Laura van der Winkel,NLD,6,Laura van der Winkel,NLD
Archery at the 2024 Summer Olympics,TEAM WOMEN,ROUND OF 16,Amélie Cordeau,FRA,0,Quinty Roeffen,NLD,6,Quinty Roeffen,NLD
Archery at the 2024 Summer Olympics,TEAM WOMEN,ROUND OF 16,Amélie Cordeau,FRA,0,Quinty Roeffen,NLD,6,Gabriela Schloesser,NLD
Archery at the 2024 Summer Olympics,TEAM WOMEN,ROUND OF 16,Amélie Cordeau,FRA,0,Quinty Roeffen,NLD,6,Laura van der Winkel,NLD
Archery at the 2024 Summer Olympics,TEAM WOMEN,ROUND OF 16,Amélie Cordeau,FRA,0,Gabriela Schloesser,NLD,6,Quinty Roeffen,NLD
Archery at the 2024 Summer Olympics,TEAM WOMEN,ROUND OF 16,Amélie Cordeau,FRA,0,Gabriela Schloesser,NLD,6,Gabriela Schloesser,NLD
Archery at the 2024 Summer Olympics,TEAM WOMEN,ROUND OF 16,Amélie Cordeau,FRA,0,Gabriela Schloesser,NLD,6,Laura van der Winkel,NLD
Archery at the 2024 Summer Olympics,TEAM WOMEN,ROUND OF 16,Amélie Cordeau,FRA,0,Laura van der Winkel,NLD,6,Quinty Roeffen,NLD
Archery at the 2024 Summer Olympics,TEAM WOMEN,ROUND OF 16,Amélie Cordeau,FRA,0,Laura van der Winkel,NLD,6,Gabriela Schloesser,NLD
Archery at the 2024 Summer Olympics,TEAM WOMEN,ROUND OF 16,Amélie Cordeau,FRA,0,Laura van der Winkel,NLD,6,Laura van der Winkel,NLD
Archery at the 2024 Summer Olympics,TEAM WOMEN,ROUND OF 16,Caroline Lopez,FRA,0,Quinty Roeffen,NLD,6,Quinty Roeffen,NLD
Archery at the 2024 Summer Olympics,TEAM WOMEN,ROUND OF 16,Caroline Lopez,FRA,0,Quinty Roeffen,NLD,6,Gabriela Schloesser,NLD
Archery at the 2024 Summer Olympics,TEAM WOMEN,ROUND OF 16,Caroline Lopez,FRA,0,Quinty Roeffen,NLD,6,Laura van der Winkel,NLD
