championship_name,event,round_name,player_a,player_a_country,score_a,player_b,player_b_country,score_b,winner,winner_country
Archery at the 2022 Asian Games,RECURVE MEN INDIVIDUAL,QUARTERFINAL,Lee Woo-seok,KOR,6,Amirkhon Sadikov,UZB,2,Lee Woo-seok,KOR
Archery at the 2022 Asian Games,RECURVE MEN INDIVIDUAL,QUARTERFINAL,Qi Xiangshuo,CHN,6,Atanu Das,IND,5,Qi Xiangshuo,CHN
Archery at the 2022 Asian Games,RECURVE MEN INDIVIDUAL,QUARTERFINAL,Ilfat Abdullin,KAZ,6,Dhiraj Bommadevara,IND,5,Ilfat Abdullin,KAZ
Archery at the 2022 Asian Games,RECURVE MEN INDIVIDUAL,QUARTERFINAL,Riau Ega Agata,IDN,0,Baatarkhuyagiin Otgonbold,MNG,6,Baatarkhuyagiin Otgonbold,MNG
Archery at the 2022 Asian Games,RECURVE MEN INDIVIDUAL,SEMI-FINAL,Lee Woo-seok,KOR,5,Qi Xiangshuo,CHN,6,Qi Xiangshuo,CHN
Archery at the 2022 Asian Games,RECURVE MEN INDIVIDUAL,SEMI-FINAL,Ilfat Abdullin,KAZ,2,Baatarkhuyagiin Otgonbold,MNG,6,Baatarkhuyagiin Otgonbold,MNG
Archery at the 2022 Asian Games,RECURVE MEN INDIVIDUAL,GOLD MEDAL MATCH,Qi Xiangshuo,CHN,2,Baatarkhuyagiin Otgonbold,MNG,6,Baatarkhuyagiin Otgonbold,MNG
Archery at the 2022 Asian Games,RECURVE MEN INDIVIDUAL,BRONZE MEDAL MATCH,Lee Woo-seok,KOR,7,Ilfat Abdullin,KAZ,1,Lee Woo-seok,KOR
Archery at the 2022 Asian Games,RECURVE MEN INDIVIDUAL,1/32 ELIMINATION,Tanapat Pathairat,THA,6,Ri Tae-bom,PRK,4,Tanapat Pathairat,THA
Archery at the 2022 Asian Games,RECURVE MEN INDIVIDUAL,1/32 ELIMINATION,Ahmad Khoirul Baasith,IDN,6,Abdumalik Ganiev,TJK,0,Ahmad Khoirul Baasith,IDN
Archery at the 2022 Asian Games,RECURVE MEN INDIVIDUAL,1/32 ELIMINATION,Ulukbek Kursanaliev,KGZ,1,Sagor Islam,BGD,7,Sagor Islam,BGD
Archery at the 2022 Asian Games,RECURVE MEN INDIVIDUAL,1/16 ELIMINATION,Lee Woo-seok,KOR,6,Tanapat Pathairat,THA,2,Lee Woo-seok,KOR
Archery at the 2022 Asian Games,RECURVE MEN INDIVIDUAL,1/16 ELIMINATION,Ahmad Khoirul Baasith,IDN,6,Sagor Islam,BGD,0,Ahmad Khoirul Baasith,IDN
Archery at the 2022 Asian Games,RECURVE MEN INDIVIDUAL,1/8 ELIMINATION,Lee Woo-seok,KOR,7,Ahmad Khoirul Baasith,IDN,1,Lee Woo-seok,KOR
Archery at the 2022 Asian Games,RECURVE MEN INDIVIDUAL,1/32 ELIMINATION,Mansour Alwi,SAU,5,Junya Nakanishi,JPN,6,Junya Nakanishi,JPN
Archery at the 2022 Asian Games,RECURVE MEN INDIVIDUAL,1/32 ELIMINATION,Lê Quốc Phong,VNM,6,Chen Yao Yuy,UZB,2,Lê Quốc Phong,VNM
Archery at the 2022 Asian Games,RECURVE MEN INDIVIDUAL,1/16 ELIMINATION,Amirkhon Sadikov,UZB,6,Junya Nakanishi,JPN,4,Amirkhon Sadikov,UZB
Archery at the 2022 Asian Games,RECURVE MEN INDIVIDUAL,1/16 ELIMINATION,Lê Quốc Phong,VNM,6,Su Yu-yang,TPE,4,Lê Quốc Phong,VNM
Archery at the 2022 Asian Games,RECURVE MEN INDIVIDUAL,1/8 ELIMINATION,Amirkhon Sadikov,UZB,7,Lê Quốc Phong,VNM,3,Amirkhon Sadikov,UZB
Archery at the 2022 Asian Games,RECURVE MEN INDIVIDUAL,1/32 ELIMINATION,Abdalla Al-Ketbi,UAE,2,Zarif Syahir Zolkepeli,MYS,6,Zarif Syahir Zolkepeli,MYS
Archery at the 2022 Asian Games,RECURVE MEN INDIVIDUAL,1/32 ELIMINATION,Dauletkeldi Zhangbyrbay,KAZ,6,Sajeev De Silva,LKA,5,Dauletkeldi Zhangbyrbay,KAZ
Archery at the 2022 Asian Games,RECURVE MEN INDIVIDUAL,1/16 ELIMINATION,Reza Shabani,IRN,6,Zarif Syahir Zolkepeli,MYS,0,Reza Shabani,IRN
Archery at the 2022 Asian Games,RECURVE MEN INDIVIDUAL,1/16 ELIMINATION,Dauletkeldi Zhangbyrbay,KAZ,4,Qi Xiangshuo,CHN,6,Qi Xiangshuo,CHN
Archery at the 2022 Asian Games,RECURVE MEN INDIVIDUAL,1/8 ELIMINATION,Reza Shabani,IRN,2,Qi Xiangshuo,CHN,6,Qi Xiangshuo,CHN
Archery at the 2022 Asian Games,RECURVE MEN INDIVIDUAL,1/32 ELIMINATION,Ali Al-Zaid,KUW,0,Robert Nam,TJK,6,Robert Nam,TJK
Archery at the 2022 Asian Games,RECURVE MEN INDIVIDUAL,1/32 ELIMINATION,Khairul Anuar Mohamad,MYS,7,Abdulrahman Al-Musa,SAU,1,Khairul Anuar Mohamad,MYS
Archery at the 2022 Asian Games,RECURVE MEN INDIVIDUAL,1/16 ELIMINATION,Jason Feliciano,PHL,3,Robert Nam,TJK,7,Robert Nam,TJK
Archery at the 2022 Asian Games,RECURVE MEN INDIVIDUAL,1/16 ELIMINATION,Khairul Anuar Mohamad,MYS,4,Atanu Das,IND,6,Atanu Das,IND
Archery at the 2022 Asian Games,RECURVE MEN INDIVIDUAL,1/8 ELIMINATION,Robert Nam,TJK,1,Atanu Das,IND,7,Atanu Das,IND
Archery at the 2022 Asian Games,RECURVE MEN INDIVIDUAL,1/32 ELIMINATION,Tilak Pun Magar,NPL,7,Thiha Htet Zaw,MMR,1,Tilak Pun Magar,NPL
Archery at the 2022 Asian Games,RECURVE MEN INDIVIDUAL,1/32 ELIMINATION,Nguyễn Duy,VNM,6,Abdulla Taha,KUW,0,Nguyễn Duy,VNM
Archery at the 2022 Asian Games,RECURVE MEN INDIVIDUAL,1/16 ELIMINATION,Oh Jin-hyek,KOR,6,Tilak Pun Magar,NPL,0,Oh Jin-hyek,KOR
Archery at the 2022 Asian Games,RECURVE MEN INDIVIDUAL,1/16 ELIMINATION,Nguyễn Duy,VNM,1,Ilfat Abdullin,KAZ,7,Ilfat Abdullin,KAZ
Archery at the 2022 Asian Games,RECURVE MEN INDIVIDUAL,1/8 ELIMINATION,Oh Jin-hyek,KOR,5,Ilfat Abdullin,KAZ,6,Ilfat Abdullin,KAZ
Archery at the 2022 Asian Games,RECURVE MEN INDIVIDUAL,1/32 ELIMINATION,Hassan Al-Ashkanani,QAT,0,Hakim Ahmed Rubel,BGD,6,Hakim Ahmed Rubel,BGD
Archery at the 2022 Asian Games,RECURVE MEN INDIVIDUAL,1/32 ELIMINATION,Lam Dorji,BTN,7,Phonthakorn Chaisilp,THA,1,Lam Dorji,BTN
Archery at the 2022 Asian Games,RECURVE MEN INDIVIDUAL,1/16 ELIMINATION,Mohammad Hossein Golshani,IRN,0,Hakim Ahmed Rubel,BGD,6,Hakim Ahmed Rubel,BGD
Archery at the 2022 Asian Games,RECURVE MEN INDIVIDUAL,1/16 ELIMINATION,Lam Dorji,BTN,2,Dhiraj Bommadevara,IND,6,Dhiraj Bommadevara,IND
Archery at the 2022 Asian Games,RECURVE MEN INDIVIDUAL,1/8 ELIMINATION,Hakim Ahmed Rubel,BGD,5,Dhiraj Bommadevara,IND,6,Dhiraj Bommadevara,IND
Archery at the 2022 Asian Games,RECURVE MEN INDIVIDUAL,1/32 ELIMINATION,Lucien Law,HKG,4,Jonathan Reaport,PHL,6,Jonathan Reaport,PHL
Archery at the 2022 Asian Games,RECURVE MEN INDIVIDUAL,1/32 ELIMINATION,Kwok Yin Chai,HKG,6,Kim Kuk-song,PRK,4,Kwok Yin Chai,HKG
Archery at the 2022 Asian Games,RECURVE MEN INDIVIDUAL,1/16 ELIMINATION,Riau Ega Agata,IDN,6,Jonathan Reaport,PHL,4,Riau Ega Agata,IDN
Archery at the 2022 Asian Games,RECURVE MEN INDIVIDUAL,1/16 ELIMINATION,Kwok Yin Chai,HKG,4,Wei Shaoxuan,CHN,6,Wei Shaoxuan,CHN
Archery at the 2022 Asian Games,RECURVE MEN INDIVIDUAL,1/8 ELIMINATION,Riau Ega Agata,IDN,6,Wei Shaoxuan,CHN,4,Riau Ega Agata,IDN
Archery at the 2022 Asian Games,RECURVE MEN INDIVIDUAL,1/32 ELIMINATION,Baatarkhuyagiin Otgonbold,MNG,6,Jacques El-Rayess,LBN,0,Baatarkhuyagiin Otgonbold,MNG
Archery at the 2022 Asian Games,RECURVE MEN INDIVIDUAL,1/32 ELIMINATION,Muhammad Nadeem,PAK,1,Takaharu Furukawa,JPN,7,Takaharu Furukawa,JPN
Archery at the 2022 Asian Games,RECURVE MEN INDIVIDUAL,1/32 ELIMINATION,Jantsangiin Gantögs,MNG,6,Asrar-ul-Haq,PAK,2,Jantsangiin Gantögs,MNG
Archery at the 2022 Asian Games,RECURVE MEN INDIVIDUAL,1/16 ELIMINATION,Baatarkhuyagiin Otgonbold,MNG,6,Takaharu Furukawa,JPN,5,Baatarkhuyagiin Otgonbold,MNG
Archery at the 2022 Asian Games,RECURVE MEN INDIVIDUAL,1/16 ELIMINATION,Jantsangiin Gantögs,MNG,2,Tang Chih-chun,TPE,6,Tang Chih-chun,TPE
Archery at the 2022 Asian Games,RECURVE MEN INDIVIDUAL,1/8 ELIMINATION,Baatarkhuyagiin Otgonbold,MNG,6,Tang Chih-chun,TPE,2,Baatarkhuyagiin Otgonbold,MNG
Archery at the 2022 Asian Games,COMPOUND MEN INDIVIDUAL,SEMI-FINAL,Joo Jae-hoon,KOR,145,Abhishek Verma,IND,147,Abhishek Verma,IND
Archery at the 2022 Asian Games,COMPOUND MEN INDIVIDUAL,SEMI-FINAL,Ojas Deotale,IND,150,Yang Jae-won,KOR,146,Ojas Deotale,IND
Archery at the 2022 Asian Games,COMPOUND MEN INDIVIDUAL,GOLD MEDAL MATCH,Abhishek Verma,IND,147,Ojas Deotale,IND,149,Ojas Deotale,IND
Archery at the 2022 Asian Games,COMPOUND MEN INDIVIDUAL,BRONZE MEDAL MATCH,Joo Jae-hoon,KOR,146,Yang Jae-won,KOR,147,Yang Jae-won,KOR
Archery at the 2022 Asian Games,COMPOUND MEN INDIVIDUAL,1/32 ELIMINATION,Mohammed Binamro,UAE,137,Bader Al-Shalahi,KUW,138,Bader Al-Shalahi,KUW
Archery at the 2022 Asian Games,COMPOUND MEN INDIVIDUAL,1/16 ELIMINATION,Joo Jae-hoon,KOR,147,Bader Al-Shalahi,KUW,146,Joo Jae-hoon,KOR
Archery at the 2022 Asian Games,COMPOUND MEN INDIVIDUAL,1/16 ELIMINATION,Deki Adika Hastian,IDN,144,Patrick Lee,HKG,141,Deki Adika Hastian,IDN
Archery at the 2022 Asian Games,COMPOUND MEN INDIVIDUAL,1/16 ELIMINATION,Tandin Dorji,BTN,148,Kittiphat Uthaimongkol,THA,142,Tandin Dorji,BTN
Archery at the 2022 Asian Games,COMPOUND MEN INDIVIDUAL,1/16 ELIMINATION,Woon Teng Ng,SGP,145,Juwaidi Mazuki,MYS,146,Juwaidi Mazuki,MYS
Archery at the 2022 Asian Games,COMPOUND MEN INDIVIDUAL,1/8 ELIMINATION,Joo Jae-hoon,KOR,149,Deki Adika Hastian,IDN,147,Joo Jae-hoon,KOR
Archery at the 2022 Asian Games,COMPOUND MEN INDIVIDUAL,1/8 ELIMINATION,Tandin Dorji,BTN,146,Juwaidi Mazuki,MYS,147,Juwaidi Mazuki,MYS
Archery at the 2022 Asian Games,COMPOUND MEN INDIVIDUAL,QUARTERFINAL,Joo Jae-hoon,KOR,148,Juwaidi Mazuki,MYS,135,Joo Jae-hoon,KOR
Archery at the 2022 Asian Games,COMPOUND MEN INDIVIDUAL,1/32 ELIMINATION,Alan Lee,SGP,142,Abdulaziz Al-Rodhan,SAU,138,Alan Lee,SGP
Archery at the 2022 Asian Games,COMPOUND MEN INDIVIDUAL,1/32 ELIMINATION,Belal Al-Awadi,SAU,141,Ganzorigiin Shandan,MNG,140,Belal Al-Awadi,SAU
Archery at the 2022 Asian Games,COMPOUND MEN INDIVIDUAL,1/16 ELIMINATION,Andrey Tyutyun,KAZ,149,Alan Lee,SGP,137,Andrey Tyutyun,KAZ
Archery at the 2022 Asian Games,COMPOUND MEN INDIVIDUAL,1/16 ELIMINATION,Sohel Rana,BGD,146,Mohammad Ashikuzzaman,BGD,145,Sohel Rana,BGD
Archery at the 2022 Asian Games,COMPOUND MEN INDIVIDUAL,1/16 ELIMINATION,Armin Pakzad,IRN,145,Nguyễn Văn Đầy,VNM,146,Nguyễn Văn Đầy,VNM
Archery at the 2022 Asian Games,COMPOUND MEN INDIVIDUAL,1/16 ELIMINATION,Belal Al-Awadi,SAU,139,Abhishek Verma,IND,147,Abhishek Verma,IND
Archery at the 2022 Asian Games,COMPOUND MEN INDIVIDUAL,1/8 ELIMINATION,Andrey Tyutyun,KAZ,149,Sohel Rana,BGD,144,Andrey Tyutyun,KAZ
Archery at the 2022 Asian Games,COMPOUND MEN INDIVIDUAL,1/8 ELIMINATION,Nguyễn Văn Đầy,VNM,142,Abhishek Verma,IND,146,Abhishek Verma,IND
Archery at the 2022 Asian Games,COMPOUND MEN INDIVIDUAL,QUARTERFINAL,Andrey Tyutyun,KAZ,147 10,Abhishek Verma,IND,147 10+,Abhishek Verma,IND
Archery at the 2022 Asian Games,COMPOUND MEN INDIVIDUAL,1/32 ELIMINATION,Ahmed Al-Abadi,QAT,134,Ahmad Al-Shatti,KUW,141,Ahmad Al-Shatti,KUW
Archery at the 2022 Asian Games,COMPOUND MEN INDIVIDUAL,1/32 ELIMINATION,Eshaq Ibrahim,IRQ,140,Yogendra Sherchan,NPL,135,Eshaq Ibrahim,IRQ
Archery at the 2022 Asian Games,COMPOUND MEN INDIVIDUAL,1/16 ELIMINATION,Ojas Deotale,IND,148,Ahmad Al-Shatti,KUW,138,Ojas Deotale,IND
Archery at the 2022 Asian Games,COMPOUND MEN INDIVIDUAL,1/16 ELIMINATION,Cheung Cheuk Sing,HKG,143,Chen Chieh-lun,TPE,147,Chen Chieh-lun,TPE
Archery at the 2022 Asian Games,COMPOUND MEN INDIVIDUAL,1/16 ELIMINATION,Akbarali Karabayev,KAZ,146 10,Sirapop Chainak,THA,146 9,Akbarali Karabayev,KAZ
Archery at the 2022 Asian Games,COMPOUND MEN INDIVIDUAL,1/16 ELIMINATION,Eshaq Ibrahim,IRQ,142,Mohammad Saleh Palizban,IRN,145,Mohammad Saleh Palizban,IRN
Archery at the 2022 Asian Games,COMPOUND MEN INDIVIDUAL,1/8 ELIMINATION,Ojas Deotale,IND,146,Chen Chieh-lun,TPE,145,Ojas Deotale,IND
Archery at the 2022 Asian Games,COMPOUND MEN INDIVIDUAL,1/8 ELIMINATION,Akbarali Karabayev,KAZ,148,Mohammad Saleh Palizban,IRN,146,Akbarali Karabayev,KAZ
Archery at the 2022 Asian Games,COMPOUND MEN INDIVIDUAL,QUARTERFINAL,Ojas Deotale,IND,150,Akbarali Karabayev,KAZ,142,Ojas Deotale,IND
Archery at the 2022 Asian Games,COMPOUND MEN INDIVIDUAL,1/32 ELIMINATION,Pürevdorjiin Jamiyangombo,MNG,137,Wasantha Kumara,LKA,139,Wasantha Kumara,LKA
Archery at the 2022 Asian Games,COMPOUND MEN INDIVIDUAL,1/16 ELIMINATION,Yang Jae-won,KOR,149,Paul Dela Cruz,PHL,142,Yang Jae-won,KOR
Archery at the 2022 Asian Games,COMPOUND MEN INDIVIDUAL,1/16 ELIMINATION,Khendrup,BTN,138,Alang Arif Aqil,MYS,146,Alang Arif Aqil,MYS
Archery at the 2022 Asian Games,COMPOUND MEN INDIVIDUAL,1/16 ELIMINATION,Dhany Diva Pradana,IDN,144 10,Dương Duy Bảo,VNM,144 9,Dhany Diva Pradana,IDN
Archery at the 2022 Asian Games,COMPOUND MEN INDIVIDUAL,1/16 ELIMINATION,Wasantha Kumara,LKA,128,Chang Cheng-wei,TPE,148,Chang Cheng-wei,TPE
Archery at the 2022 Asian Games,COMPOUND MEN INDIVIDUAL,1/8 ELIMINATION,Yang Jae-won,KOR,149,Alang Arif Aqil,MYS,145,Yang Jae-won,KOR
Archery at the 2022 Asian Games,COMPOUND MEN INDIVIDUAL,1/8 ELIMINATION,Dhany Diva Pradana,IDN,145,Chang Cheng-wei,TPE,146,Chang Cheng-wei,TPE
Archery at the 2022 Asian Games,COMPOUND MEN INDIVIDUAL,QUARTERFINAL,Yang Jae-won,KOR,147,Chang Cheng-wei,TPE,144,Yang Jae-won,KOR
Archery at the 2022 Asian Games,RECURVE MEN TEAM,1/8 ELIMINATION,Kim Je-deok,KOR,6,Han Myong-gyu,PRK,0,Kim Je-deok,KOR
Archery at the 2022 Asian Games,RECURVE MEN TEAM,1/8 ELIMINATION,Kim Je-deok,KOR,6,Han Myong-gyu,PRK,0,Kim Woo-jin,KOR
Archery at the 2022 Asian Games,RECURVE MEN TEAM,1/8 ELIMINATION,Kim Je-deok,KOR,6,Han Myong-gyu,PRK,0,Lee Woo-seok,KOR
Archery at the 2022 Asian Games,RECURVE MEN TEAM,1/8 ELIMINATION,Kim Je-deok,KOR,6,Han Myong-gyu,PRK,0,Oh Jin-hyek,KOR
Archery at the 2022 Asian Games,RECURVE MEN TEAM,1/8 ELIMINATION,Kim Je-deok,KOR,6,Kim Kuk-song,PRK,0,Kim Je-deok,KOR
Archery at the 2022 Asian Games,RECURVE MEN TEAM,1/8 ELIMINATION,Kim Je-deok,KOR,6,Kim Kuk-song,PRK,0,Kim Woo-jin,KOR
Archery at the 2022 Asian Games,RECURVE MEN TEAM,1/8 ELIMINATION,Kim Je-deok,KOR,6,Kim Kuk-song,PRK,0,Lee Woo-seok,KOR
Archery at the 2022 Asian Games,RECURVE MEN TEAM,1/8 ELIMINATION,Kim Je-deok,KOR,6,Kim Kuk-song,PRK,0,Oh Jin-hyek,KOR
Archery at the 2022 Asian Games,RECURVE MEN TEAM,1/8 ELIMINATION,Kim Je-deok,KOR,6,Ri Tae-bom,PRK,0,Kim Je-deok,KOR
Archery at the 2022 Asian Games,RECURVE MEN TEAM,1/8 ELIMINATION,Kim Je-deok,KOR,6,Ri Tae-bom,PRK,0,Kim Woo-jin,KOR
Archery at the 2022 Asian Games,RECURVE MEN TEAM,1/8 ELIMINATION,Kim Je-deok,KOR,6,Ri Tae-bom,PRK,0,Lee Woo-seok,KOR
Archery at the 2022 Asian Games,RECURVE MEN TEAM,1/8 ELIMINATION,Kim Je-deok,KOR,6,Ri Tae-bom,PRK,0,Oh Jin-hyek,KOR
Archery at the 2022 Asian Games,RECURVE MEN TEAM,1/8 ELIMINATION,Kim Woo-jin,KOR,6,Han Myong-gyu,PRK,0,Kim Je-deok,KOR
Archery at the 2022 Asian Games,RECURVE MEN TEAM,1/8 ELIMINATION,Kim Woo-jin,KOR,6,Han Myong-gyu,PRK,0,Kim Woo-jin,KOR
Archery at the 2022 Asian Games,RECURVE MEN TEAM,1/8 ELIMINATION,Kim Woo-jin,KOR,6,Han Myong-gyu,PRK,0,Lee Woo-seok,KOR
Archery at the 2022 Asian Games,RECURVE MEN TEAM,1/8 ELIMINATION,Kim Woo-jin,KOR,6,Han Myong-gyu,PRK,0,Oh Jin-hyek,KOR
Archery at the 2022 Asian Games,RECURVE MEN TEAM,1/8 ELIMINATION,Kim Woo-jin,KOR,6,Kim Kuk-song,PRK,0,Kim Je-deok,KOR
Archery at the 2022 Asian Games,RECURVE MEN TEAM,1/8 ELIMINATION,Kim Woo-jin,KOR,6,Kim Kuk-song,PRK,0,Kim Woo-jin,KOR
Archery at the 2022 Asian Games,RECURVE MEN TEAM,1/8 ELIMINATION,Kim Woo-jin,KOR,6,Kim Kuk-song,PRK,0,Lee Woo-seok,KOR
Archery at the 2022 Asian Games,RECURVE MEN TEAM,1/8 ELIMINATION,Kim Woo-jin,KOR,6,Kim Kuk-song,PRK,0,Oh Jin-hyek,KOR
Archery at the 2022 Asian Games,RECURVE MEN TEAM,1/8 ELIMINATION,Kim Woo-jin,KOR,6,Ri Tae-bom,PRK,0,Kim Je-deok,KOR
Archery at the 2022 Asian Games,RECURVE MEN TEAM,1/8 ELIMINATION,Kim Woo-jin,KOR,6,Ri Tae-bom,PRK,0,Kim Woo-jin,KOR
Archery at the 2022 Asian Games,RECURVE MEN TEAM,1/8 ELIMINATION,Kim Woo-jin,KOR,6,Ri Tae-bom,PRK,0,Lee Woo-seok,KOR
Archery at the 2022 Asian Games,RECURVE MEN TEAM,1/8 ELIMINATION,Kim Woo-jin,KOR,6,Ri Tae-bom,PRK,0,Oh Jin-hyek,KOR
Archery at the 2022 Asian Games,RECURVE MEN TEAM,1/8 ELIMINATION,Lee Woo-seok,KOR,6,Han Myong-gyu,PRK,0,Kim Je-deok,KOR
Archery at the 2022 Asian Games,RECURVE MEN TEAM,1/8 ELIMINATION,Lee Woo-seok,KOR,6,Han Myong-gyu,PRK,0,Kim Woo-jin,KOR
Archery at the 2022 Asian Games,RECURVE MEN TEAM,1/8 ELIMINATION,Lee Woo-seok,KOR,6,Han Myong-gyu,PRK,0,Lee Woo-seok,KOR
Archery at the 2022 Asian Games,RECURVE MEN TEAM,1/8 ELIMINATION,Lee Woo-seok,KOR,6,Han Myong-gyu,PRK,0,Oh Jin-hyek,KOR
Archery at the 2022 Asian Games,RECURVE MEN TEAM,1/8 ELIMINATION,Lee Woo-seok,KOR,6,Kim Kuk-song,PRK,0,Kim Je-deok,KOR
Archery at the 2022 Asian Games,RECURVE MEN TEAM,1/8 ELIMINATION,Lee Woo-seok,KOR,6,Kim Kuk-song,PRK,0,Kim Woo-jin,KOR
Archery at the 2022 Asian Games,RECURVE MEN TEAM,1/8 ELIMINATION,Lee Woo-seok,KOR,6,Kim Kuk-song,PRK,0,Lee Woo-seok,KOR
Archery at the 2022 Asian Games,RECURVE MEN TEAM,1/8 ELIMINATION,Lee Woo-seok,KOR,6,Kim Kuk-song,PRK,0,Oh Jin-hyek,KOR
Archery at the 2022 Asian Games,RECURVE MEN TEAM,1/8 ELIMINATION,Lee Woo-seok,KOR,6,Ri Tae-bom,PRK,0,Kim Je-deok,KOR
Archery at the 2022 Asian Games,RECURVE MEN TEAM,1/8 ELIMINATION,Lee Woo-seok,KOR,6,Ri Tae-bom,PRK,0,Kim Woo-jin,KOR
Archery at the 2022 Asian Games,RECURVE MEN TEAM,1/8 ELIMINATION,Lee Woo-seok,KOR,6,Ri Tae-bom,PRK,0,Lee Woo-seok,KOR
Archery at the 2022 Asian Games,RECURVE MEN TEAM,1/8 ELIMINATION,Lee Woo-seok,KOR,6,Ri Tae-bom,PRK,0,Oh Jin-hyek,KOR
Archery at the 2022 Asian Games,RECURVE MEN TEAM,1/8 ELIMINATION,Oh Jin-hyek,KOR,6,Han Myong-gyu,PRK,0,Kim Je-deok,KOR
Archery at the 2022 Asian Games,RECURVE MEN TEAM,1/8 ELIMINATION,Oh Jin-hyek,KOR,6,Han Myong-gyu,PRK,0,Kim Woo-jin,KOR
Archery at the 2022 Asian Games,RECURVE MEN TEAM,1/8 ELIMINATION,Oh Jin-hyek,KOR,6,Han Myong-gyu,PRK,0,Lee Woo-seok,KOR
Archery at the 2022 Asian Games,RECURVE MEN TEAM,1/8 ELIMINATION,Oh Jin-hyek,KOR,6,Han Myong-gyu,PRK,0,Oh Jin-hyek,KOR
Archery at the 2022 Asian Games,RECURVE MEN TEAM,1/8 ELIMINATION,Oh Jin-hyek,KOR,6,Kim Kuk-song,PRK,0,Kim Je-deok,KOR
Archery at the 2022 Asian Games,RECURVE MEN TEAM,1/8 ELIMINATION,Oh Jin-hyek,KOR,6,Kim Kuk-song,PRK,0,Kim Woo-jin,KOR
Archery at the 2022 Asian Games,RECURVE MEN TEAM,1/8 ELIMINATION,Oh Jin-hyek,KOR,6,Kim Kuk-song,PRK,0,Lee Woo-seok,KOR
Archery at the 2022 Asian Games,RECURVE MEN TEAM,1/8 ELIMINATION,Oh Jin-hyek,KOR,6,Kim Kuk-song,PRK,0,Oh Jin-hyek,KOR
Archery at the 2022 Asian Games,RECURVE MEN TEAM,1/8 ELIMINATION,Oh Jin-hyek,KOR,6,Ri Tae-bom,PRK,0,Kim Je-deok,KOR
Archery at the 2022 Asian Games,RECURVE MEN TEAM,1/8 ELIMINATION,Oh Jin-hyek,KOR,6,Ri Tae-bom,PRK,0,Kim Woo-jin,KOR
Archery at the 2022 Asian Games,RECURVE MEN TEAM,1/8 ELIMINATION,Oh Jin-hyek,KOR,6,Ri Tae-bom,PRK,0,Lee Woo-seok,KOR
Archery at the 2022 Asian Games,RECURVE MEN TEAM,1/8 ELIMINATION,Oh Jin-hyek,KOR,6,Ri Tae-bom,PRK,0,Oh Jin-hyek,KOR
Archery at the 2022 Asian Games,RECURVE MEN TEAM,1/8 ELIMINATION,Takaharu Furukawa,JPN,5,Ilfat Abdullin,KAZ,1,Takaharu Furukawa,JPN
Archery at the 2022 Asian Games,RECURVE MEN TEAM,1/8 ELIMINATION,Takaharu Furukawa,JPN,5,Ilfat Abdullin,KAZ,1,Junya Nakanishi,JPN
Archery at the 2022 Asian Games,RECURVE MEN TEAM,1/8 ELIMINATION,Takaharu Furukawa,JPN,5,Ilfat Abdullin,KAZ,1,Fumiya Saito,JPN
Archery at the 2022 Asian Games,RECURVE MEN TEAM,1/8 ELIMINATION,Takaharu Furukawa,JPN,5,Sultan Duzelbayev,KAZ,1,Takaharu Furukawa,JPN
Archery at the 2022 Asian Games,RECURVE MEN TEAM,1/8 ELIMINATION,Takaharu Furukawa,JPN,5,Sultan Duzelbayev,KAZ,1,Junya Nakanishi,JPN
Archery at the 2022 Asian Games,RECURVE MEN TEAM,1/8 ELIMINATION,Takaharu Furukawa,JPN,5,Sultan Duzelbayev,KAZ,1,Fumiya Saito,JPN
Archery at the 2022 Asian Games,RECURVE MEN TEAM,1/8 ELIMINATION,Takaharu Furukawa,JPN,5,Sanzhar Mussayev,KAZ,1,Takaharu Furukawa,JPN
Archery at the 2022 Asian Games,RECURVE MEN TEAM,1/8 ELIMINATION,Takaharu Furukawa,JPN,5,Sanzhar Mussayev,KAZ,1,Junya Nakanishi,JPN
Archery at the 2022 Asian Games,RECURVE MEN TEAM,1/8 ELIMINATION,Takaharu Furukawa,JPN,5,Sanzhar Mussayev,KAZ,1,Fumiya Saito,JPN
Archery at the 2022 Asian Games,RECURVE MEN TEAM,1/8 ELIMINATION,Takaharu Furukawa,JPN,5,Dauletkeldi Zhangbyrbay,KAZ,1,Takaharu Furukawa,JPN
Archery at the 2022 Asian Games,RECURVE MEN TEAM,1/8 ELIMINATION,Takaharu Furukawa,JPN,5,Dauletkeldi Zhangbyrbay,KAZ,1,Junya Nakanishi,JPN
Archery at the 2022 Asian Games,RECURVE MEN TEAM,1/8 ELIMINATION,Takaharu Furukawa,JPN,5,Dauletkeldi Zhangbyrbay,KAZ,1,Fumiya Saito,JPN
Archery at the 2022 Asian Games,RECURVE MEN TEAM,1/8 ELIMINATION,Junya Nakanishi,JPN,5,Ilfat Abdullin,KAZ,1,Takaharu Furukawa,JPN
Archery at the 2022 Asian Games,RECURVE MEN TEAM,1/8 ELIMINATION,Junya Nakanishi,JPN,5,Ilfat Abdullin,KAZ,1,Junya Nakanishi,JPN
Archery at the 2022 Asian Games,RECURVE MEN TEAM,1/8 ELIMINATION,Junya Nakanishi,JPN,5,Ilfat Abdullin,KAZ,1,Fumiya Saito,JPN
Archery at the 2022 Asian Games,RECURVE MEN TEAM,1/8 ELIMINATION,Junya Nakanishi,JPN,5,Sultan Duzelbayev,KAZ,1,Takaharu Furukawa,JPN
